D,probability,D_E,probability_density
-44,0.0005898305084745688,-0.10653753026634383,0.24359999999999693
-43,0.0007162227602905411,-0.10411622276029056,0.29579999999999346
-42,0.0008498789346246813,-0.1016949152542373,0.3509999999999934
-41,0.0009554479418886091,-0.09927360774818401,0.39459999999999557
-40,0.0011041162227602862,-0.09685230024213075,0.4559999999999982
-39,0.0012503631961259063,-0.09443099273607748,0.5163999999999993
-38,0.0015307506053268834,-0.09200968523002422,0.6322000000000029
-37,0.0017026634382566502,-0.08958837772397095,0.7031999999999966
-36,0.0019263922518159564,-0.08716707021791767,0.79559999999999
-35,0.0021699757869248926,-0.0847457627118644,0.8961999999999807
-34,0.002470702179176693,-0.08232445520581114,1.0203999999999742
-33,0.0028576271186439898,-0.07990314769975787,1.1801999999999677
-32,0.0032305084745761926,-0.0774818401937046,1.3341999999999676
-31,0.003550121065375235,-0.07506053268765134,1.466199999999972
-30,0.003993704600484198,-0.07263922518159806,1.6493999999999738
-29,0.004511864406779611,-0.07021791767554479,1.8633999999999793
-28,0.005072639225181527,-0.06779661016949153,2.094999999999971
-27,0.005629055690072565,-0.06537530266343826,2.3247999999999696
-26,0.006215012106537423,-0.06295399515738499,2.566799999999956
-25,0.006842615012106494,-0.06053268765133172,2.825999999999982
-24,0.007516222760290649,-0.05811138014527845,3.1042000000000383
-23,0.008264406779661105,-0.05569007263922518,3.413200000000036
-22,0.009024697336561822,-0.053268765133171914,3.7272000000000323
-21,0.010009685230024282,-0.05084745762711865,4.134000000000029
-20,0.010812106537530335,-0.048426150121065374,4.465400000000028
-19,0.011792251815980636,-0.04600484261501211,4.870200000000002
-18,0.012632929782082337,-0.043583535108958835,5.217400000000006
-17,0.013699757869249499,-0.04116222760290557,5.658000000000043
-16,0.014441162227603135,-0.0387409200968523,5.964200000000095
-15,0.015484261501210805,-0.03631961259079903,6.395000000000063
-14,0.016482324455205918,-0.03389830508474576,6.807200000000044
-13,0.01743970944309922,-0.031476997578692496,7.202599999999978
-12,0.018575302663438195,-0.029055690072639227,7.671599999999975
-11,0.019603874092009452,-0.026634382566585957,8.096399999999903
-10,0.020609200968522656,-0.024213075060532687,8.511599999999858
-9,0.021331719128328878,-0.021791767554479417,8.809999999999826
-8,0.02232542372881315,-0.01937046004842615,9.220399999999831
-7,0.023010653753026182,-0.01694915254237288,9.503399999999813
-6,0.02384019370459998,-0.014527845036319613,9.845999999999792
-5,0.02470072639225134,-0.012106537530266344,10.201399999999802
-4,0.025366585956416016,-0.009685230024213076,10.476399999999815
-3,0.025936077481839733,-0.007263922518159807,10.71159999999981
-2,0.026353026634382222,-0.004842615012106538,10.883799999999857
-1,0.026752058111379814,-0.002421307506053269,11.048599999999864
0,0.027420823244551803,0.0,11.324799999999895
1,0.026886198547215225,0.002421307506053269,11.103999999999887
2,0.02644261501210613,0.004842615012106538,10.920799999999833
3,0.025986924939466933,0.007263922518159807,10.732599999999843
4,0.025396125907989765,0.009685230024213076,10.488599999999773
5,0.024753995157384554,0.012106537530266344,10.22339999999982
6,0.02394866828087116,0.014527845036319613,9.890799999999789
7,0.02310847457627065,0.01694915254237288,9.543799999999779
8,0.022225665859563752,0.01937046004842615,9.17919999999983
9,0.021312348668280478,0.021791767554479417,8.801999999999838
10,0.02038740920096827,0.024213075060532687,8.419999999999895
11,0.01957578692493925,0.026634382566585957,8.08479999999991
12,0.018535593220338865,0.029055690072639227,7.655199999999951
13,0.017408716707021803,0.031476997578692496,7.189800000000004
14,0.016520581113801544,0.03389830508474576,6.823000000000038
15,0.015311864406779827,0.03631961259079903,6.323800000000069
16,0.014568038740920303,0.0387409200968523,6.016600000000085
17,0.013625665859564273,0.04116222760290557,5.627400000000044
18,0.012503631961259146,0.043583535108958835,5.164000000000027
19,0.011672154963680447,0.04600484261501211,4.820600000000025
20,0.010698305084745795,0.048426150121065374,4.418400000000013
21,0.009936561743341473,0.05084745762711865,4.103800000000028
22,0.008991283292978283,0.053268765133171914,3.713400000000031
23,0.008265375302663488,0.05569007263922518,3.4136000000000206
24,0.0077099273607748615,0.05811138014527845,3.184200000000018
25,0.006876513317191275,0.06053268765133172,2.8399999999999963
26,0.006254721549636718,0.06295399515738499,2.583199999999964
27,0.005591283292978157,0.06537530266343826,2.309199999999979
28,0.005021307506053217,0.06779661016949153,2.0737999999999785
29,0.004536077481840132,0.07021791767554479,1.8733999999999746
30,0.004017917675544726,0.07263922518159806,1.659399999999972
31,0.0036145278450362495,0.07506053268765134,1.492799999999971
32,0.0032179176755447103,0.0774818401937046,1.3289999999999653
33,0.002841646489104046,0.07990314769975787,1.173599999999971
34,0.002508474576271122,0.08232445520581114,1.0359999999999734
35,0.002219854721549584,0.0847457627118644,0.9167999999999781
36,0.0019104116222759995,0.08716707021791767,0.7889999999999878
37,0.0017055690072639176,0.08958837772397095,0.704399999999998
38,0.0014677966101695002,0.09200968523002422,0.6062000000000035
39,0.0013104116222760315,0.09443099273607748,0.541200000000001
40,0.0011535108958837747,0.09685230024213075,0.47639999999999894
41,0.0009641646489104001,0.09927360774818401,0.3981999999999952
42,0.0008213075060532519,0.1016949152542373,0.339199999999993
43,0.0007099273607748033,0.10411622276029056,0.2931999999999938
44,0.00060629539951573,0.10653753026634383,0.2503999999999965
45,0.0005147699757869204,0.1089588377723971,0.21259999999999815
46,0.0004430992736077487,0.11138014527845036,0.1830000000000002
47,0.0003791767554479451,0.11380145278450363,0.15660000000000132
