degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,868.2615384615384,1.0307692307692307,0.03076923076923077,0.00018982536066818552,0.03076923076923077
2,1066.8634630053393,2.0068649885583523,0.006864988558352402,0.00037965072133637755,0.03763421932758317
3,771.1115879828326,3.017167381974249,0.017167381974248927,0.0005694760820045553,0.0548016013018321
4,661.4950495049505,4.01980198019802,0.019801980198019802,0.000759301442672741,0.0746035814998519
5,441.94,5.04,0.04,0.0009491268033409253,0.11460358149985189
6,492.2916666666667,6.208333333333333,0.20833333333333334,0.0011389521640091111,0.3229369148331852
7,315.8095238095238,7.476190476190476,0.47619047619047616,0.001328777524677297,0.7991273910236614
8,241.23076923076923,8.076923076923077,0.07692307692307693,0.001518602885345482,0.8760504679467382
9,368.6,9.0,0.0,0.0017084282460136679,0.8760504679467382
10,156.25,10.0,0.0,0.001898253606681853,0.8760504679467382
11,167.0,11.5,0.5,0.002088078967350038,1.3760504679467382
12,140.16666666666666,12.666666666666666,0.6666666666666666,0.002277904328018223,2.042717134613405
13,225.4,14.0,1.0,0.002467729688686409,3.042717134613405
14,126.0,14.0,0.0,0.0026575550493545936,3.042717134613405
15,195.66666666666666,16.0,1.0,0.0028473804100227784,4.0427171346134045
16,13.0,16.0,0.0,0.0030372057706909645,4.0427171346134045
17,74.0,18.666666666666668,1.6666666666666667,0.0032270311313591497,5.7093838012800715
18,81.0,20.0,2.0,0.0034168564920273353,7.7093838012800715
19,9.0,19.0,0.0,0.00360668185269552,7.7093838012800715
20,109.0,20.0,0.0,0.0037965072133637054,7.7093838012800715
21,86.0,22.0,1.0,0.003986332574031891,8.709383801280072
22,136.0,24.0,2.0,0.004176157934700076,10.709383801280072
23,27.0,27.0,4.0,0.0043659832953682615,14.709383801280072
25,43.0,26.0,1.0,0.004745634016704632,15.709383801280072
28,0.0,28.0,0.0,0.005315110098709187,15.709383801280072
36,15.0,36.0,0.0,0.006833712984054671,15.709383801280072
42,85.0,42.0,0.0,0.007972665148063782,15.709383801280072
62,10.0,62.0,0.0,0.011769172361427488,15.709383801280072
