degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
4,1358.6875,4.484375,0.484375,0.0004084967320261426,0.484375
5,1194.6538461538462,5.71978021978022,0.7197802197802198,0.0005106209150326788,1.2041552197802199
6,1229.616,6.608,0.608,0.0006127450980392146,1.81215521978022
7,1324.8481012658228,7.7594936708860756,0.759493670886076,0.0007148692810457508,2.571648890666296
8,1174.0434782608695,9.231884057971014,1.2318840579710144,0.0008169934640522865,3.8035329486373106
9,939.2,9.92,0.92,0.0009191176470588224,4.7235329486373105
10,1019.2037037037037,11.185185185185185,1.1851851851851851,0.0010212418300653608,5.908718133822496
11,1264.6052631578948,12.263157894736842,1.263157894736842,0.001123366013071896,7.171876028559337
12,789.875,14.8125,2.8125,0.001225490196078431,9.984376028559337
13,865.4666666666667,13.266666666666667,0.26666666666666666,0.0013276143790849672,10.251042695226005
14,897.4705882352941,16.0,2.0,0.0014297385620915038,12.251042695226005
15,605.4285714285714,17.0,2.0,0.0015318627450980392,14.251042695226005
16,681.2222222222222,17.11111111111111,1.1111111111111112,0.001633986928104575,15.362153806337115
17,494.7,23.6,6.6,0.0017361111111111114,21.962153806337113
18,661.3,18.3,0.3,0.001838235294117647,22.262153806337114
19,741.5714285714286,21.428571428571427,2.4285714285714284,0.0019403594771241828,24.69072523490854
20,860.0,22.4,2.4,0.002042483660130719,27.09072523490854
21,775.0,21.666666666666668,0.6666666666666666,0.002144607843137255,27.757391901575208
22,753.25,25.5,3.5,0.0022467320261437907,31.257391901575208
23,332.5,25.5,2.5,0.002348856209150327,33.757391901575204
24,911.5,27.75,3.75,0.0024509803921568627,37.507391901575204
25,641.0,29.0,4.0,0.0025531045751633987,41.507391901575204
26,498.0,28.666666666666668,2.6666666666666665,0.002655228758169935,44.17405856824187
29,479.5,33.0,4.0,0.0029616013071895424,48.17405856824187
31,779.0,31.0,0.0,0.0031658496732026144,48.17405856824187
37,503.0,44.0,7.0,0.0037785947712418297,55.17405856824187
50,592.0,54.0,4.0,0.0051062091503267975,59.17405856824187
