degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,1056.255485893417,1.2680250783699059,0.26802507836990597,9.216589861751193e-05,0.26802507836990597
2,1093.3562874251497,2.3263473053892216,0.3263473053892216,0.00018433179723502377,0.5943723837591275
3,1024.0977777777778,3.6622222222222223,0.6622222222222223,0.0002764976958525355,1.2565946059813498
4,1114.2463768115942,4.471014492753623,0.47101449275362317,0.0003686635944700473,1.7276090987349728
5,1129.1063829787233,5.638297872340425,0.6382978723404256,0.0004608294930875579,2.3659069710753986
6,896.1969696969697,6.833333333333333,0.8333333333333334,0.000552995391705069,3.199240304408732
7,989.2241379310345,8.120689655172415,1.1206896551724137,0.0006451612903225809,4.319929959581145
8,1156.6470588235295,8.529411764705882,0.5294117647058824,0.0007373271889400928,4.849341724287028
9,1081.9642857142858,9.696428571428571,0.6964285714285714,0.0008294930875576029,5.545770295715599
10,1046.725,10.475,0.475,0.0009216589861751154,6.020770295715598
11,1083.4905660377358,11.415094339622641,0.41509433962264153,0.001013824884792626,6.43586463533824
12,1096.3666666666666,12.533333333333333,0.5333333333333333,0.0011059907834101374,6.9691979686715735
13,971.9545454545455,13.863636363636363,0.8636363636363636,0.0011981566820276493,7.832834332307937
14,1189.0740740740741,14.333333333333334,0.3333333333333333,0.0012903225806451606,8.16616766564127
15,1142.5714285714287,16.0,1.0,0.0013824884792626726,9.16616766564127
16,1156.125,17.625,1.625,0.0014746543778801845,10.79116766564127
17,1065.6666666666667,17.4,0.4,0.001566820276497696,11.19116766564127
18,980.1428571428571,18.285714285714285,0.2857142857142857,0.001658986175115208,11.476881951355557
19,1209.642857142857,19.857142857142858,0.8571428571428571,0.0017511520737327191,12.334024808498414
20,1429.8333333333333,20.416666666666668,0.4166666666666667,0.001843317972350231,12.75069147516508
21,998.15,21.1,0.1,0.001935483870967742,12.85069147516508
22,1203.75,22.75,0.75,0.002027649769585253,13.60069147516508
23,1077.0,23.6,0.6,0.002119815668202765,14.20069147516508
24,1106.25,24.875,0.875,0.0022119815668202765,15.07569147516508
25,993.4,25.7,0.7,0.002304147465437788,15.775691475165079
26,1506.5,26.5,0.5,0.0023963133640553,16.27569147516508
27,113.0,27.0,0.0,0.002488479262672811,16.27569147516508
28,1041.3333333333333,28.666666666666668,0.6666666666666666,0.0025806451612903226,16.942358141831747
29,821.2,29.4,0.4,0.002672811059907834,17.342358141831745
30,1285.6,31.0,1.0,0.002764976958525345,18.342358141831745
31,1381.3333333333333,31.0,0.0,0.002857142857142857,18.342358141831745
32,1052.5,33.0,1.0,0.002949308755760369,19.342358141831745
33,2092.0,33.0,0.0,0.00304147465437788,19.342358141831745
34,641.0,34.333333333333336,0.3333333333333333,0.003133640552995392,19.675691475165078
35,613.6666666666666,35.333333333333336,0.3333333333333333,0.0032258064516129032,20.00902480849841
36,942.0,36.0,0.0,0.0033179723502304147,20.00902480849841
37,2027.0,38.0,1.0,0.0034101382488479267,21.00902480849841
38,2030.0,38.0,0.0,0.003502304147465438,21.00902480849841
39,1900.0,41.0,2.0,0.0035944700460829493,23.00902480849841
