degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,235.81730769230768,1.2355769230769231,0.23557692307692307,0.002083333333333329,0.23557692307692307
2,241.12244897959184,2.4081632653061225,0.40816326530612246,0.004166666666666671,0.6437401883830456
3,273.0,4.0625,1.0625,0.006250000000000001,1.7062401883830456
4,272.8,5.0,1.0,0.008333333333333333,2.7062401883830454
5,274.0,6.0,1.0,0.010416666666666666,3.7062401883830454
6,297.75,7.5,1.5,0.0125,5.206240188383045
7,340.0,7.0,0.0,0.014583333333333334,5.206240188383045
40,300.0,46.0,6.0,0.08333333333333333,11.206240188383045
