node,degree_x,degree_y,degree_increase,degree_prob_x
133,13,18,5,0.002472422974515025
134,32,32,0,0.006085964244960061
135,6,8,2,0.0011411182959300114
136,18,20,2,0.003423354887790034
137,12,16,4,0.002282236591860023
138,28,28,0,0.005325218714340053
139,18,25,7,0.003423354887790034
140,27,28,1,0.005135032331685051
141,17,27,10,0.003233168505135032
142,5,13,8,0.0009509319132750095
143,15,16,1,0.0028527957398250285
144,13,20,7,0.002472422974515025
145,6,19,13,0.0011411182959300114
146,13,23,10,0.002472422974515025
147,11,13,2,0.0020920502092050207
148,8,12,4,0.0015214910612400153
149,2,11,9,0.0003803727653100038
150,2,7,5,0.0003803727653100038
151,5,15,10,0.0009509319132750095
152,3,6,3,0.0005705591479650057
153,12,14,2,0.002282236591860023
154,33,33,0,0.006276150627615063
155,3,8,5,0.0005705591479650057
156,15,24,9,0.0028527957398250285
157,32,32,0,0.006085964244960061
158,32,32,0,0.006085964244960061
159,33,33,0,0.006276150627615063
160,3,7,4,0.0005705591479650057
161,28,29,1,0.005325218714340053
162,19,20,1,0.0036135412704450362
163,3,8,5,0.0005705591479650057
164,18,27,9,0.003423354887790034
165,2,10,8,0.0003803727653100038
166,5,10,5,0.0009509319132750095
167,31,32,1,0.005895777862305059
168,5,13,8,0.0009509319132750095
169,3,9,6,0.0005705591479650057
170,26,29,3,0.00494484594903005
171,32,32,0,0.006085964244960061
172,24,26,2,0.004564473183720046
173,4,9,5,0.0007607455306200076
174,25,26,1,0.004754659566375047
175,33,33,0,0.006276150627615063
177,33,33,0,0.006276150627615063
178,4,8,4,0.0007607455306200076
179,33,33,0,0.006276150627615063
180,3,8,5,0.0005705591479650057
181,4,7,3,0.0007607455306200076
183,5,8,3,0.0009509319132750095
187,4,9,5,0.0007607455306200076
