degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,89.3125,2.0,1.0,0.008620689655172412,1.0
2,73.0,3.7857142857142856,1.7857142857142858,0.01724137931034483,2.7857142857142856
3,61.75,4.0,1.0,0.02586206896551724,3.7857142857142856
4,36.5,7.0,3.0,0.03448275862068965,6.785714285714286
5,45.0,6.0,1.0,0.04310344827586207,7.785714285714286
6,85.0,6.0,0.0,0.05172413793103448,7.785714285714286
8,57.0,16.0,8.0,0.06896551724137931,15.785714285714285
9,20.0,10.0,1.0,0.07758620689655173,16.785714285714285
