degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,909.6212121212121,1.0303030303030303,0.030303030303030304,0.00018982536066818552,0.030303030303030304
2,1067.9451219512196,2.0121951219512195,0.012195121951219513,0.00037965072133637755,0.04249815225424981
3,764.3931623931624,3.0256410256410255,0.02564102564102564,0.0005694760820045553,0.06813917789527546
4,633.9791666666666,4.0,0.0,0.0007593014426727413,0.06813917789527546
5,414.3921568627451,5.019607843137255,0.0196078431372549,0.0009491268033409253,0.08774702103253036
6,439.9583333333333,6.291666666666667,0.2916666666666667,0.0011389521640091111,0.37941368769919703
7,377.3333333333333,7.190476190476191,0.19047619047619047,0.001328777524677297,0.5698898781753875
8,257.07142857142856,8.357142857142858,0.35714285714285715,0.001518602885345482,0.9270327353182446
9,350.5,9.125,0.125,0.0017084282460136677,1.0520327353182446
10,154.92307692307693,10.0,0.0,0.001898253606681853,1.0520327353182446
11,244.66666666666666,12.0,1.0,0.002088078967350038,2.0520327353182446
12,139.83333333333334,12.166666666666666,0.16666666666666666,0.002277904328018223,2.218699401984911
13,196.75,13.0,0.0,0.002467729688686409,2.218699401984911
14,121.66666666666667,14.333333333333334,0.3333333333333333,0.0026575550493545936,2.5520327353182446
15,157.5,15.5,0.5,0.002847380410022779,3.0520327353182446
16,185.0,20.0,4.0,0.0030372057706909645,7.052032735318244
17,147.0,17.0,0.0,0.0032270311313591497,7.052032735318244
18,70.66666666666667,18.0,0.0,0.0034168564920273353,7.052032735318244
19,66.33333333333333,19.666666666666668,0.6666666666666666,0.00360668185269552,7.718699401984911
22,86.0,22.0,0.0,0.004176157934700076,7.718699401984911
24,89.5,25.0,1.0,0.004555808656036446,8.71869940198491
26,27.0,27.0,1.0,0.004935459377372818,9.71869940198491
27,0.0,28.0,1.0,0.005125284738041002,10.71869940198491
34,15.0,36.0,2.0,0.006454062262718299,12.71869940198491
42,85.0,42.0,0.0,0.007972665148063782,12.71869940198491
60,10.0,62.0,2.0,0.011389521640091115,14.71869940198491
