node,degree_x,degree_y,degree_increase,degree_prob_x
0,1,1,0,0.0020833333333333333
1,1,1,0,0.0020833333333333333
2,2,8,6,0.004166666666666667
3,2,2,0,0.004166666666666667
6,1,1,0,0.0020833333333333333
8,2,2,0,0.004166666666666667
9,1,2,1,0.0020833333333333333
10,1,1,0,0.0020833333333333333
11,1,1,0,0.0020833333333333333
12,1,1,0,0.0020833333333333333
13,2,2,0,0.004166666666666667
14,1,1,0,0.0020833333333333333
16,1,4,3,0.0020833333333333333
17,1,1,0,0.0020833333333333333
19,1,1,0,0.0020833333333333333
20,1,1,0,0.0020833333333333333
21,1,1,0,0.0020833333333333333
23,2,3,1,0.004166666666666667
26,1,8,7,0.0020833333333333333
27,1,1,0,0.0020833333333333333
28,1,1,0,0.0020833333333333333
29,1,1,0,0.0020833333333333333
30,1,1,0,0.0020833333333333333
32,2,2,0,0.004166666666666667
33,2,2,0,0.004166666666666667
34,3,3,0,0.00625
35,2,3,1,0.004166666666666667
36,3,3,0,0.00625
38,1,1,0,0.0020833333333333333
39,2,2,0,0.004166666666666667
40,1,2,1,0.0020833333333333333
43,1,1,0,0.0020833333333333333
44,1,1,0,0.0020833333333333333
46,1,1,0,0.0020833333333333333
47,1,1,0,0.0020833333333333333
48,1,1,0,0.0020833333333333333
50,1,1,0,0.0020833333333333333
51,1,2,1,0.0020833333333333333
52,1,1,0,0.0020833333333333333
53,1,1,0,0.0020833333333333333
54,2,2,0,0.004166666666666667
55,1,1,0,0.0020833333333333333
57,1,10,9,0.0020833333333333333
62,4,5,1,0.008333333333333333
63,1,3,2,0.0020833333333333333
64,1,1,0,0.0020833333333333333
65,1,1,0,0.0020833333333333333
67,2,2,0,0.004166666666666667
69,1,1,0,0.0020833333333333333
71,2,2,0,0.004166666666666667
72,1,1,0,0.0020833333333333333
73,1,1,0,0.0020833333333333333
74,1,1,0,0.0020833333333333333
75,2,7,5,0.004166666666666667
76,1,1,0,0.0020833333333333333
78,1,1,0,0.0020833333333333333
80,1,1,0,0.0020833333333333333
81,2,3,1,0.004166666666666667
85,2,3,1,0.004166666666666667
86,1,1,0,0.0020833333333333333
88,2,2,0,0.004166666666666667
89,1,1,0,0.0020833333333333333
90,1,1,0,0.0020833333333333333
91,1,1,0,0.0020833333333333333
94,1,2,1,0.0020833333333333333
96,1,2,1,0.0020833333333333333
97,2,2,0,0.004166666666666667
99,1,1,0,0.0020833333333333333
101,1,3,2,0.0020833333333333333
104,1,1,0,0.0020833333333333333
106,1,1,0,0.0020833333333333333
107,1,1,0,0.0020833333333333333
114,1,1,0,0.0020833333333333333
115,2,2,0,0.004166666666666667
116,1,2,1,0.0020833333333333333
117,1,1,0,0.0020833333333333333
119,1,1,0,0.0020833333333333333
120,1,1,0,0.0020833333333333333
122,2,2,0,0.004166666666666667
124,1,1,0,0.0020833333333333333
126,1,1,0,0.0020833333333333333
127,1,1,0,0.0020833333333333333
130,2,2,0,0.004166666666666667
134,1,1,0,0.0020833333333333333
137,2,2,0,0.004166666666666667
140,1,1,0,0.0020833333333333333
145,1,1,0,0.0020833333333333333
146,2,2,0,0.004166666666666667
147,5,7,2,0.010416666666666666
148,1,1,0,0.0020833333333333333
149,1,1,0,0.0020833333333333333
150,3,4,1,0.00625
151,5,6,1,0.010416666666666666
152,1,1,0,0.0020833333333333333
154,1,1,0,0.0020833333333333333
155,1,1,0,0.0020833333333333333
157,2,3,1,0.004166666666666667
158,1,2,1,0.0020833333333333333
159,1,1,0,0.0020833333333333333
160,1,1,0,0.0020833333333333333
161,2,2,0,0.004166666666666667
165,5,5,0,0.010416666666666666
166,1,1,0,0.0020833333333333333
167,1,1,0,0.0020833333333333333
168,1,1,0,0.0020833333333333333
169,1,3,2,0.0020833333333333333
170,1,1,0,0.0020833333333333333
171,1,1,0,0.0020833333333333333
172,3,3,0,0.00625
173,2,3,1,0.004166666666666667
174,3,3,0,0.00625
176,1,1,0,0.0020833333333333333
178,1,1,0,0.0020833333333333333
179,2,2,0,0.004166666666666667
180,2,3,1,0.004166666666666667
182,1,1,0,0.0020833333333333333
183,1,1,0,0.0020833333333333333
187,1,1,0,0.0020833333333333333
190,1,1,0,0.0020833333333333333
192,1,1,0,0.0020833333333333333
193,1,1,0,0.0020833333333333333
194,1,1,0,0.0020833333333333333
195,2,3,1,0.004166666666666667
196,1,2,1,0.0020833333333333333
201,1,1,0,0.0020833333333333333
202,1,6,5,0.0020833333333333333
203,1,1,0,0.0020833333333333333
208,1,1,0,0.0020833333333333333
209,1,1,0,0.0020833333333333333
210,3,6,3,0.00625
211,1,1,0,0.0020833333333333333
212,4,4,0,0.008333333333333333
219,1,1,0,0.0020833333333333333
220,1,5,4,0.0020833333333333333
222,4,5,1,0.008333333333333333
224,1,1,0,0.0020833333333333333
225,1,2,1,0.0020833333333333333
226,1,1,0,0.0020833333333333333
227,1,1,0,0.0020833333333333333
229,2,2,0,0.004166666666666667
234,1,2,1,0.0020833333333333333
235,1,1,0,0.0020833333333333333
236,1,1,0,0.0020833333333333333
239,2,2,0,0.004166666666666667
240,1,2,1,0.0020833333333333333
241,1,1,0,0.0020833333333333333
242,1,1,0,0.0020833333333333333
245,3,3,0,0.00625
246,4,4,0,0.008333333333333333
247,1,1,0,0.0020833333333333333
249,1,1,0,0.0020833333333333333
250,1,1,0,0.0020833333333333333
251,1,1,0,0.0020833333333333333
253,1,1,0,0.0020833333333333333
254,1,1,0,0.0020833333333333333
255,1,1,0,0.0020833333333333333
256,1,1,0,0.0020833333333333333
257,1,1,0,0.0020833333333333333
