node,degree_x,degree_y,degree_increase,degree_prob_x
178,1,1,0,0.001002004008016032
181,2,2,0,0.002004008016032064
182,2,2,0,0.002004008016032064
186,1,1,0,0.001002004008016032
187,8,8,0,0.008016032064128256
190,3,16,13,0.003006012024048096
191,5,7,2,0.00501002004008016
195,9,16,7,0.009018036072144289
201,4,5,1,0.004008016032064128
204,1,3,2,0.001002004008016032
206,1,5,4,0.001002004008016032
210,2,3,1,0.002004008016032064
211,3,3,0,0.003006012024048096
212,1,21,20,0.001002004008016032
213,13,13,0,0.013026052104208416
216,1,1,0,0.001002004008016032
227,2,4,2,0.002004008016032064
228,6,6,0,0.006012024048096192
229,2,2,0,0.002004008016032064
230,2,2,0,0.002004008016032064
231,1,2,1,0.001002004008016032
232,3,5,2,0.003006012024048096
233,2,2,0,0.002004008016032064
237,2,3,1,0.002004008016032064
239,9,16,7,0.009018036072144289
240,4,5,1,0.004008016032064128
243,1,1,0,0.001002004008016032
245,2,2,0,0.002004008016032064
246,8,8,0,0.008016032064128256
247,6,13,7,0.006012024048096192
248,3,5,2,0.003006012024048096
249,3,3,0,0.003006012024048096
250,1,6,5,0.001002004008016032
255,1,1,0,0.001002004008016032
264,3,4,1,0.003006012024048096
265,3,3,0,0.003006012024048096
270,3,12,9,0.003006012024048096
272,1,1,0,0.001002004008016032
276,3,3,0,0.003006012024048096
277,1,3,2,0.001002004008016032
278,1,3,2,0.001002004008016032
279,4,4,0,0.004008016032064128
280,3,5,2,0.003006012024048096
284,1,1,0,0.001002004008016032
286,1,5,4,0.001002004008016032
292,3,3,0,0.003006012024048096
293,4,12,8,0.004008016032064128
294,3,3,0,0.003006012024048096
295,1,2,1,0.001002004008016032
296,5,8,3,0.00501002004008016
300,1,1,0,0.001002004008016032
301,4,4,0,0.004008016032064128
302,1,3,2,0.001002004008016032
303,1,5,4,0.001002004008016032
305,2,6,4,0.002004008016032064
306,1,6,5,0.001002004008016032
307,2,12,10,0.002004008016032064
310,1,1,0,0.001002004008016032
311,3,5,2,0.003006012024048096
317,1,2,1,0.001002004008016032
318,2,2,0,0.002004008016032064
320,3,4,1,0.003006012024048096
321,3,4,1,0.003006012024048096
326,2,7,5,0.002004008016032064
330,1,1,0,0.001002004008016032
338,1,10,9,0.001002004008016032
342,1,3,2,0.001002004008016032
346,3,3,0,0.003006012024048096
353,2,2,0,0.002004008016032064
359,1,1,0,0.001002004008016032
364,1,1,0,0.001002004008016032
367,1,1,0,0.001002004008016032
370,1,1,0,0.001002004008016032
373,1,5,4,0.001002004008016032
374,1,3,2,0.001002004008016032
375,1,3,2,0.001002004008016032
377,6,6,0,0.006012024048096192
378,1,1,0,0.001002004008016032
384,1,2,1,0.001002004008016032
386,1,1,0,0.001002004008016032
387,1,3,2,0.001002004008016032
389,1,3,2,0.001002004008016032
391,2,3,1,0.002004008016032064
393,1,2,1,0.001002004008016032
395,2,2,0,0.002004008016032064
400,1,3,2,0.001002004008016032
401,1,1,0,0.001002004008016032
407,1,10,9,0.001002004008016032
408,5,8,3,0.00501002004008016
409,5,8,3,0.00501002004008016
410,3,7,4,0.003006012024048096
411,1,3,2,0.001002004008016032
412,2,2,0,0.002004008016032064
413,2,2,0,0.002004008016032064
414,5,6,1,0.00501002004008016
415,2,2,0,0.002004008016032064
426,2,2,0,0.002004008016032064
427,5,5,0,0.00501002004008016
433,1,1,0,0.001002004008016032
437,1,1,0,0.001002004008016032
438,2,2,0,0.002004008016032064
442,1,1,0,0.001002004008016032
443,2,2,0,0.002004008016032064
444,1,2,1,0.001002004008016032
445,9,11,2,0.009018036072144289
453,2,2,0,0.002004008016032064
454,3,4,1,0.003006012024048096
457,1,5,4,0.001002004008016032
462,4,4,0,0.004008016032064128
466,1,1,0,0.001002004008016032
467,1,3,2,0.001002004008016032
469,1,4,3,0.001002004008016032
472,1,1,0,0.001002004008016032
