D,probability,D_E,probability_density
68,2.905569007263923e-06,0.16464891041162227,0.0012000000000000001
69,2.421307506053269e-06,0.16707021791767554,0.001
70,3.389830508474577e-06,0.1694915254237288,0.0014000000000000004
71,3.389830508474577e-06,0.17191283292978207,0.0014000000000000004
72,4.842615012106538e-07,0.17433414043583534,0.0002
73,9.685230024213075e-07,0.17675544794188863,0.0004
74,4.842615012106538e-07,0.1791767554479419,0.0002
75,1.4527845036319614e-06,0.18159806295399517,0.0006000000000000001
76,9.685230024213075e-07,0.18401937046004843,0.0004
77,4.842615012106538e-07,0.1864406779661017,0.0002
80,4.842615012106538e-07,0.1937046004842615,0.0002
