D,probability,D_E,probability_density
0,0.012459166666666605,0.0,74.75499999999963
1,0.012416199999999877,0.00016666666666666666,74.49719999999927
2,0.012397733333333263,0.0003333333333333333,74.38639999999958
3,0.012365033333333246,0.0005,74.19019999999948
4,0.012320699999999928,0.0006666666666666666,73.92419999999956
5,0.012241099999999923,0.0008333333333333334,73.44659999999953
6,0.012172799999999899,0.001,73.03679999999939
7,0.01208413333333325,0.0011666666666666668,72.5047999999995
8,0.011975733333333287,0.0013333333333333333,71.85439999999973
9,0.011888233333333269,0.0015,71.32939999999961
10,0.011778266666666627,0.0016666666666666668,70.66959999999976
11,0.0116201,0.0018333333333333333,69.72059999999999
12,0.011479266666666647,0.002,68.87559999999988
13,0.011353999999999982,0.0021666666666666666,68.1239999999999
14,0.011197933333333328,0.0023333333333333335,67.18759999999997
15,0.011064933333333306,0.0025,66.38959999999983
16,0.010865533333333307,0.0026666666666666666,65.19319999999985
17,0.010705266666666689,0.0028333333333333335,64.23160000000013
18,0.01053983333333339,0.003,63.239000000000345
19,0.010302800000000067,0.0031666666666666666,61.8168000000004
20,0.01012430000000004,0.0033333333333333335,60.74580000000024
21,0.009925900000000062,0.0035,59.555400000000375
22,0.009718966666666735,0.0036666666666666666,58.313800000000406
23,0.009540266666666712,0.003833333333333333,57.24160000000027
24,0.009302166666666742,0.004,55.81300000000045
25,0.009054000000000064,0.004166666666666667,54.32400000000038
26,0.00885970000000004,0.004333333333333333,53.158200000000235
27,0.008616033333333375,0.0045,51.69620000000025
28,0.008380466666666713,0.004666666666666667,50.28280000000028
29,0.008192200000000033,0.004833333333333334,49.1532000000002
30,0.00795733333333336,0.005,47.744000000000156
31,0.007709666666666699,0.005166666666666667,46.258000000000195
32,0.007483233333333296,0.005333333333333333,44.89939999999977
33,0.007241466666666639,0.0055,43.448799999999835
34,0.007015533333333296,0.005666666666666667,42.093199999999776
35,0.006792533333333303,0.005833333333333334,40.75519999999982
36,0.006578999999999961,0.006,39.47399999999976
37,0.006352133333333266,0.006166666666666667,38.112799999999595
38,0.006114499999999956,0.006333333333333333,36.686999999999735
39,0.005877733333333294,0.0065,35.26639999999976
40,0.00567309999999996,0.006666666666666667,34.03859999999976
41,0.005467299999999977,0.006833333333333334,32.80379999999986
42,0.005236033333333319,0.007,31.41619999999991
43,0.005051066666666656,0.007166666666666667,30.306399999999936
44,0.004847666666666667,0.007333333333333333,29.086000000000002
45,0.004640266666666669,0.0075,27.84160000000001
46,0.0044661333333333485,0.007666666666666666,26.79680000000009
47,0.004278700000000009,0.007833333333333333,25.672200000000057
48,0.004092699999999996,0.008,24.556199999999976
49,0.0039018666666666697,0.008166666666666666,23.41120000000002
50,0.0037221666666666527,0.008333333333333333,22.332999999999917
51,0.00356143333333333,0.0085,21.36859999999998
52,0.003380633333333333,0.008666666666666666,20.283799999999996
53,0.0032134333333333222,0.008833333333333334,19.280599999999932
54,0.003067399999999985,0.009,18.40439999999991
55,0.002909633333333341,0.009166666666666667,17.457800000000045
56,0.002766666666666667,0.009333333333333334,16.6
57,0.002628766666666678,0.0095,15.772600000000066
58,0.0024829333333333432,0.009666666666666667,14.89760000000006
59,0.0023666333333333517,0.009833333333333333,14.19980000000011
60,0.0022218000000000173,0.01,13.330800000000103
61,0.0021141000000000107,0.010166666666666666,12.684600000000064
62,0.0020185666666666696,0.010333333333333333,12.111400000000017
63,0.0018734666666666662,0.0105,11.240799999999997
64,0.0017986999999999866,0.010666666666666666,10.79219999999992
65,0.0016661666666666416,0.010833333333333334,9.996999999999849
66,0.0015703999999999753,0.011,9.422399999999852
67,0.001485266666666643,0.011166666666666667,8.911599999999858
68,0.0013937999999999802,0.011333333333333334,8.362799999999881
69,0.0013041333333333157,0.0115,7.824799999999894
70,0.001229533333333323,0.011666666666666667,7.377199999999938
71,0.0011512999999999894,0.011833333333333333,6.907799999999937
72,0.0010707666666666593,0.012,6.4245999999999555
73,0.001000299999999993,0.012166666666666666,6.0017999999999585
74,0.0009424666666666614,0.012333333333333333,5.654799999999969
75,0.0008756666666666664,0.0125,5.253999999999999
