D,probability,D_E,probability_density
-2889,1.6128039396737377e-05,-0.889196675900277,0.05239999999999974
-2888,1.6189596799014996e-05,-0.8888888888888888,0.05259999999999972
-2887,1.6928285626346476e-05,-0.8885811018775007,0.0549999999999997
-2886,1.5204678362573024e-05,-0.8882733148661126,0.04939999999999976
-2885,8.371806709756835e-06,-0.8879655278547245,0.027199999999999957
-2884,2.160664819944585e-05,-0.8876577408433364,0.07019999999999957
-2883,2.339181286549693e-05,-0.8873499538319483,0.07599999999999953
-2882,2.2837796244998316e-05,-0.8870421668205601,0.07419999999999953
-2881,2.2960911049553558e-05,-0.886734379809172,0.07459999999999951
-2880,2.1729763004001094e-05,-0.8864265927977839,0.07059999999999955
-2879,2.2837796244998316e-05,-0.8861188057863958,0.07419999999999953
-2878,2.086795937211437e-05,-0.8858110187750077,0.06779999999999958
-2877,2.2099107417666833e-05,-0.8855032317636196,0.07179999999999954
-2876,1.9883040935672393e-05,-0.8851954447522314,0.0645999999999996
-2875,2.1052631578947237e-05,-0.8848876577408433,0.06839999999999957
-2874,4.0997229916897194e-05,-0.8845798707294552,0.13319999999999899
-2873,3.9950754078177595e-05,-0.8842720837180671,0.129799999999999
-2872,4.2967066789781134e-05,-0.883964296706679,0.1395999999999989
-2871,3.921206525084611e-05,-0.8836565096952909,0.12739999999999901
-2870,4.0443213296398575e-05,-0.8833487226839027,0.13139999999999896
-2869,4.210526315789441e-05,-0.8830409356725146,0.13679999999999895
-2868,3.804247460757127e-05,-0.8827331486611265,0.12359999999999904
-2867,4.25977223761154e-05,-0.8824253616497384,0.13839999999999894
-2866,4.345952600800212e-05,-0.8821175746383503,0.14119999999999888
-2865,4.3151738996614005e-05,-0.8818097876269622,0.1401999999999989
-2864,4.032009849184334e-05,-0.881502000615574,0.130999999999999
-2863,4.216682056017204e-05,-0.8811942136041859,0.13699999999999896
-2862,1.7913204062788446e-05,-0.8808864265927978,0.05819999999999966
-2861,1.9021237303785664e-05,-0.8805786395814097,0.061799999999999626
-2860,2.0006155740227638e-05,-0.8802708525700216,0.0649999999999996
-2859,3.711911357340692e-05,-0.8799630655586335,0.12059999999999908
-2858,1.9021237303785664e-05,-0.8796552785472453,0.061799999999999626
-2857,1.7174515235456966e-05,-0.8793474915358572,0.05579999999999968
-2856,1.7112957833179343e-05,-0.8790397045244691,0.055599999999999684
-2855,1.7297630040012214e-05,-0.878731917513081,0.05619999999999968
-2854,1.9267466912896157e-05,-0.8784241305016929,0.06259999999999961
-2853,1.4712219144352034e-05,-0.8781163434903048,0.04779999999999976
-2852,1.668205601723598e-05,-0.8778085564789165,0.05419999999999969
-2851,1.742074484456746e-05,-0.8775007694675284,0.05659999999999967
-2850,1.668205601723598e-05,-0.8771929824561403,0.05419999999999969
-2849,1.6989843028624095e-05,-0.8768851954447522,0.05519999999999969
-2848,1.538935056940589e-05,-0.8765774084333641,0.04999999999999974
-2847,1.945213911972903e-05,-0.876269621421976,0.06319999999999962
-2846,1.668205601723598e-05,-0.8759618344105878,0.05419999999999969
-2845,1.8713450292397548e-05,-0.8756540473991997,0.06079999999999963
-2844,1.8590335487842303e-05,-0.8753462603878116,0.06039999999999964
-2843,1.9636811326561903e-05,-0.8750384733764235,0.06379999999999962
-2842,1.9883040935672393e-05,-0.8747306863650354,0.0645999999999996
-2841,2.954755309325948e-06,-0.8744228993536473,0.009600000000000006
-2840,2.893197907048324e-06,-0.8741151123422591,0.009400000000000004
-2839,3.262542320714068e-06,-0.873807325330871,0.010600000000000007
-2838,2.092951677439212e-06,-0.8734995383194829,0.0068
-2837,2.21606648199446e-06,-0.8731917513080948,0.007200000000000001
-2836,2.770083102493076e-06,-0.8728839642967067,0.009000000000000005
-2835,3.0163127116035723e-06,-0.8725761772853186,0.009800000000000007
-2834,2.52385349338258e-06,-0.8722683902739304,0.008200000000000002
-2833,2.52385349338258e-06,-0.8719606032625423,0.008200000000000002
-2832,3.077870113881196e-06,-0.8716528162511542,0.010000000000000005
-2831,2.646968297937828e-06,-0.8713450292397661,0.008600000000000003
-2830,1.969836872883964e-06,-0.871037242228378,0.0063999999999999994
-2829,1.969836872883964e-06,-0.8707294552169899,0.0063999999999999994
-2828,1.6004924592182203e-06,-0.8704216682056017,0.005199999999999998
-2827,1.9082794706063404e-06,-0.8701138811942136,0.0062
-2826,2.3391812865497084e-06,-0.8698060941828255,0.007600000000000003
-2825,2.52385349338258e-06,-0.8694983071714374,0.008200000000000002
-2824,2.5854108956602042e-06,-0.8691905201600493,0.008400000000000003
-2823,2.3391812865497084e-06,-0.8688827331486612,0.007600000000000003
-2822,2.770083102493076e-06,-0.868574946137273,0.009000000000000005
-2821,2.400738688827332e-06,-0.8682671591258849,0.007800000000000002
-2820,2.4622960911049563e-06,-0.8679593721144968,0.008000000000000004
-2819,2.893197907048324e-06,-0.8676515851031087,0.009400000000000004
-2818,2.52385349338258e-06,-0.8673437980917206,0.008200000000000002
-2817,1.9082794706063404e-06,-0.8670360110803325,0.0062
-2816,2.646968297937828e-06,-0.8667282240689443,0.008600000000000003
-2815,2.3391812865497084e-06,-0.8664204370575562,0.007600000000000003
-2814,2.52385349338258e-06,-0.866112650046168,0.008200000000000002
-2813,2.1545090797168362e-06,-0.8658048630347799,0.007000000000000001
-2812,2.770083102493076e-06,-0.8654970760233918,0.009000000000000005
-2811,2.21606648199446e-06,-0.8651892890120036,0.007200000000000001
-2810,2.52385349338258e-06,-0.8648815020006155,0.008200000000000002
-2809,2.1545090797168362e-06,-0.8645737149892274,0.007000000000000001
-2808,2.3391812865497084e-06,-0.8642659279778393,0.007600000000000003
-2807,2.21606648199446e-06,-0.8639581409664512,0.007200000000000001
-2806,2.21606648199446e-06,-0.8636503539550631,0.007200000000000001
-2805,2.646968297937828e-06,-0.863342566943675,0.008600000000000003
-2804,2.708525700215452e-06,-0.8630347799322868,0.008800000000000004
-2803,2.092951677439212e-06,-0.8627269929208987,0.0068
-2802,2.400738688827332e-06,-0.8624192059095106,0.007800000000000002
-2801,2.770083102493076e-06,-0.8621114188981225,0.009000000000000005
-2800,2.21606648199446e-06,-0.8618036318867344,0.007200000000000001
-2799,2.400738688827332e-06,-0.8614958448753463,0.007800000000000002
-2798,2.3391812865497084e-06,-0.8611880578639581,0.007600000000000003
-2797,2.646968297937828e-06,-0.86088027085257,0.008600000000000003
-2796,2.5854108956602042e-06,-0.8605724838411819,0.008400000000000003
-2795,2.708525700215452e-06,-0.8602646968297938,0.008800000000000004
-2794,2.3391812865497084e-06,-0.8599569098184057,0.007600000000000003
-2793,3.077870113881196e-06,-0.8596491228070176,0.010000000000000005
-2792,2.954755309325948e-06,-0.8593413357956294,0.009600000000000006
-2791,2.21606648199446e-06,-0.8590335487842413,0.007200000000000001
-2790,5.355493998153284e-06,-0.8587257617728532,0.01740000000000002
-2789,6.094182825484771e-06,-0.8584179747614651,0.019800000000000022
-2788,4.98614958448754e-06,-0.858110187750077,0.016200000000000016
-2787,5.232379193598036e-06,-0.8578024007386889,0.01700000000000002
-2786,5.786395814096652e-06,-0.8574946137273007,0.01880000000000002
-2785,6.155740227762395e-06,-0.8571868267159126,0.02000000000000002
-2784,6.525084641428136e-06,-0.8568790397045245,0.021200000000000014
-2783,4.98614958448754e-06,-0.8565712526931364,0.016200000000000016
-2782,6.40196983687289e-06,-0.8562634656817483,0.02080000000000002
-2781,5.724838411819028e-06,-0.8559556786703602,0.018600000000000023
-2780,2.6161895967989974e-05,-0.855647891658972,0.08499999999999942
-2779,2.4992305324715127e-05,-0.8553401046475839,0.08119999999999945
-2778,2.7269929208987193e-05,-0.8550323176361958,0.08859999999999939
