D,probability,D_E,probability_density
-104,6.155740227762388e-08,-0.03200984918436442,0.00019999999999999998
-103,6.155740227762388e-08,-0.0317020621729763,0.00019999999999999998
-102,6.155740227762388e-08,-0.03139427516158818,0.00019999999999999998
-101,6.155740227762388e-08,-0.031086488150200063,0.00019999999999999998
-100,6.155740227762388e-08,-0.030778701138811943,0.00019999999999999998
-99,6.155740227762388e-08,-0.030470914127423823,0.00019999999999999998
-97,2.462296091104955e-07,-0.029855340104647583,0.0007999999999999999
-96,1.2311480455524776e-07,-0.029547553093259463,0.00039999999999999996
-95,3.6934441366574335e-07,-0.029239766081871343,0.0012000000000000001
-94,4.309018159433672e-07,-0.028931979070483227,0.0014
-93,4.924592182209911e-07,-0.028624192059095107,0.0016000000000000003
-92,5.54016620498615e-07,-0.028316405047706987,0.0018000000000000002
-91,6.771314250538628e-07,-0.028008618036318867,0.0022000000000000006
-90,1.046475838719606e-06,-0.027700831024930747,0.0034
-89,1.2311480455524773e-06,-0.027393044013542627,0.003999999999999998
-88,1.7236072637734682e-06,-0.02708525700215451,0.005599999999999998
-87,1.4773776546629726e-06,-0.02677746999076639,0.004799999999999998
-86,2.21606648199446e-06,-0.02646968297937827,0.007200000000000001
-85,1.8467220683287162e-06,-0.02616189596799015,0.005999999999999999
-84,2.462296091104956e-06,-0.02585410895660203,0.008000000000000002
-83,3.0778701138811964e-06,-0.02554632194521391,0.010000000000000007
-82,4.67836257309942e-06,-0.02523853493382579,0.015200000000000016
-81,5.355493998153284e-06,-0.024930747922437674,0.01740000000000002
-80,5.971068020929524e-06,-0.024622960911049555,0.01940000000000002
-79,7.633117882425356e-06,-0.024315173899661435,0.024799999999999982
-78,9.110495537088316e-06,-0.024007386888273315,0.02959999999999994
-77,1.1757463835026116e-05,-0.023699599876885195,0.03819999999999985
-76,1.458910433979679e-05,-0.023391812865497075,0.047399999999999776
-75,1.6558941212680737e-05,-0.023084025854108958,0.053799999999999716
