D,probability,D_E,probability_density
-25,0.0067418886198546924,-0.06053268765133172,2.7843999999999878
-24,0.007455690072639271,-0.05811138014527845,3.0792000000000193
-23,0.008126876513317246,-0.05569007263922518,3.3564000000000225
-22,0.009036803874092095,-0.053268765133171914,3.7322000000000353
-21,0.009751089588377792,-0.05084745762711865,4.027200000000028
-20,0.010761259079903171,-0.048426150121065374,4.44440000000001
-19,0.011594188861985518,-0.04600484261501211,4.788400000000019
-18,0.012588861985472153,-0.043583535108958835,5.199199999999999
-17,0.01337820823244562,-0.04116222760290557,5.525200000000042
-16,0.014573849878934782,-0.0387409200968523,6.019000000000065
-15,0.015606779661017069,-0.03631961259079903,6.4456000000000495
-14,0.016491525423728937,-0.03389830508474576,6.8110000000000515
-13,0.017519128329297858,-0.031476997578692496,7.235400000000015
-12,0.0185031476997577,-0.029055690072639227,7.641799999999931
-11,0.019478450363195916,-0.026634382566585957,8.044599999999914
-10,0.020198062953994875,-0.024213075060532687,8.341799999999884
-9,0.02135786924939428,-0.021791767554479417,8.820799999999839
-8,0.022644067796609713,-0.01937046004842615,9.351999999999812
-7,0.023229055690072158,-0.01694915254237288,9.593599999999801
-6,0.024225665859563657,-0.014527845036319613,10.00519999999979
-5,0.024753995157384485,-0.012106537530266344,10.223399999999792
-4,0.025538498789345724,-0.009685230024213076,10.547399999999785
-3,0.02626537530266308,-0.007263922518159807,10.847599999999852
-2,0.026455205811137677,-0.004842615012106538,10.92599999999986
-1,0.02719951573849851,-0.002421307506053269,11.233399999999884
0,0.027561259079902884,0.0,11.382799999999891
1,0.027447941888619626,0.002421307506053269,11.335999999999906
2,0.02651138014527809,0.004842615012106538,10.94919999999985
3,0.026186440677965824,0.007263922518159807,10.814999999999886
4,0.02544455205811089,0.009685230024213076,10.508599999999797
5,0.025005811138013995,0.012106537530266344,10.32739999999978
6,0.024150121065374806,0.014527845036319613,9.973999999999794
7,0.023478450363195607,0.01694915254237288,9.696599999999785
8,0.022370944309926925,0.01937046004842615,9.23919999999982
9,0.02149346246973327,0.021791767554479417,8.876799999999841
10,0.02064213075060497,0.024213075060532687,8.525199999999852
11,0.019474092009685043,0.026634382566585957,8.042799999999923
12,0.018582566585956223,0.029055690072639227,7.67459999999992
13,0.01744842615012111,0.031476997578692496,7.206200000000019
14,0.01653995157384999,0.03389830508474576,6.831000000000046
15,0.01556222760290573,0.03631961259079903,6.427200000000067
16,0.014564164648910515,0.0387409200968523,6.015000000000042
17,0.013653753026634524,0.04116222760290557,5.639000000000058
18,0.01249007263922523,0.043583535108958835,5.15840000000002
19,0.011528813559322068,0.04600484261501211,4.761400000000014
20,0.010645036319612635,0.048426150121065374,4.3964000000000185
21,0.009780145278450468,0.05084745762711865,4.039200000000044
22,0.009046973365617515,0.053268765133171914,3.736400000000034
23,0.008220338983050938,0.05569007263922518,3.3950000000000373
24,0.0075036319612591254,0.05811138014527845,3.099000000000019
25,0.006693946731234825,0.06053268765133172,2.764599999999983
26,0.006079903147699665,0.06295399515738499,2.510999999999962
27,0.005505569007263837,0.06537530266343826,2.273799999999965
28,0.0049230024213074335,0.06779661016949153,2.03319999999997
29,0.004435351089588323,0.07021791767554479,1.8317999999999772
30,0.0040009685230023555,0.07263922518159806,1.6523999999999728
31,0.003562227602905503,0.07506053268765134,1.4711999999999728
32,0.0030784503631960426,0.0774818401937046,1.2713999999999657
33,0.002767554479418814,0.07990314769975787,1.14299999999997
34,0.002438740920096786,0.08232445520581114,1.0071999999999726
35,0.0020968523002420805,0.0847457627118644,0.8659999999999792
36,0.0018581113801452566,0.08716707021791767,0.767399999999991
37,0.001630024213075064,0.08958837772397095,0.6732000000000015
38,0.0014561743341404369,0.09200968523002422,0.6014000000000004
39,0.0012305084745762725,0.09443099273607748,0.5082000000000005
