ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.5506932118947532,0.10908582055648536,0.5786781877627277,0.11810944474937787,0.5721983496808345,0.08465795705949926,0.5365600186828584,0.06540295940766866,0.5825533239919041,0.07606659324596604,0.567795422699673,0.09876419891476683,0.6109886345944263,0.06120572207828856,0.611485287248949,0.07409664996223683,0.003525264394829613
0.02,0.5692616924761457,0.0953784892760589,0.646677616142656,0.0964076760297962,0.6102502737368998,0.06362782738509005,0.5897395588925387,0.06133131146719952,0.6404395432504302,0.06648780889036969,0.6369216330361334,0.0816245429508606,0.6845522446425778,0.06063613715832588,0.6828664163929297,0.06526119266650192,0.004700352526439482
0.03,0.5863123236124178,0.08786698150729431,0.6641831295076827,0.08967910599168726,0.623192223267482,0.059051310935115314,0.6033639071809344,0.056115168714061005,0.6493116964565694,0.06410591503622746,0.6521378174976481,0.07731591857202799,0.7011222169959236,0.06081956291879774,0.6954429288178113,0.06280523661820536,0.005287896592244419
0.04,0.599619959042218,0.07771045233656684,0.69656190926276,0.07816472563385686,0.6362405482041589,0.045119957203246346,0.6316320100819156,0.05275302590912578,0.6730844360428482,0.05668632471943142,0.6918549149338374,0.07476116029756401,0.7422601606805294,0.048629336976528416,0.7339768431001892,0.05486279367253473,0.006462984723854288
0.05,0.603056742640076,0.07348384760108495,0.7105610952833175,0.07001738999525713,0.6436471193415638,0.05071392299401012,0.6422095599873378,0.0483871065419034,0.6840392529281418,0.05908264710525091,0.7048187717632163,0.0681363757014992,0.7507692307692307,0.04620512003813693,0.7436380183602406,0.049175860599271266,0.007638072855464156
0.06,0.6017785181659527,0.07830308313719861,0.7227463112803427,0.07055043546452155,0.6491559574805649,0.05102346328241229,0.6478875138822783,0.04923149896734539,0.6928922735205458,0.059934500574639046,0.7094605743296842,0.06551867395834418,0.7602649531968902,0.04328876431119559,0.7515405362525781,0.04883006859988918,0.008225616921269094
0.07,0.6052650247090706,0.07421329773114489,0.7311007492427866,0.06737091915551409,0.6527183963016101,0.04903111487178351,0.6699569583931133,0.044652371989751194,0.6955196875498166,0.04996426979119718,0.7266052925235136,0.06880340079020116,0.763060736489718,0.0436888662769053,0.7612545831340666,0.04185230912132099,0.009400705052878964
0.08,0.6158133109082172,0.06531870327107177,0.7382892839980778,0.06287895896749694,0.6575032035880186,0.04900479709646824,0.6824667627743073,0.0423680557417569,0.7048302098350153,0.052972304472470616,0.7323137914464201,0.06282810413945729,0.7648246035559826,0.0409001484497636,0.7588074643600833,0.04565194203451818,0.010575793184488836
0.09,0.6210998715478484,0.05721925198423582,0.7435838150289017,0.06320382651044161,0.6657687058445729,0.04694971602660602,0.6893175979447655,0.038536346299289814,0.7143794155427103,0.05213639685112578,0.7479311175337187,0.05554168286476893,0.7721736512524086,0.03850408018614593,0.7723089274245344,0.03976663184512443,0.01116333725029377
0.1,0.6200240263024784,0.061485077013343555,0.748506154105547,0.06529955117948798,0.6552744056651492,0.04906520917980097,0.6868883830719947,0.04377818783801819,0.706091721463497,0.05170447936313554,0.7545354914854157,0.057465039530180256,0.7732684201652334,0.039063291832893185,0.7665157646265385,0.043908236153615963,0.012338425381903644
0.2,0.6254889421795896,0.05308310667165797,0.7835931254996004,0.05979199223780419,0.674249933386624,0.05424698111663681,0.7037432276401101,0.033622032000580136,0.7210094146904699,0.04674522407998387,0.7785895727862154,0.04966902807777998,0.7854853894662047,0.03205996670723677,0.7840101252331467,0.04284075576941676,0.02414806110458285
0.3,0.6168185920577617,0.058900629835802396,0.7968200962695547,0.05568803594193272,0.6657917168070597,0.0542949026249622,0.7043912956277577,0.039385942172932994,0.7195407139991977,0.044713682519423696,0.7850551544324107,0.05051441775839889,0.785360008022463,0.033883483209428966,0.7922783794624951,0.04717118219274151,0.038542890716803765
0.4,0.6155689993459779,0.058781289497045724,0.8174580335731414,0.047860920782205815,0.664553629823414,0.05586910275733543,0.7055384783082626,0.04219630300612545,0.7245007630259429,0.046018001173046,0.7982406801831262,0.052251048633247386,0.7868214519293656,0.035252513953911394,0.7998561151079137,0.050804632017297166,0.05417156286721505
0.5,0.6179066521000243,0.05734134734964815,0.8310050983248362,0.045410796637136215,0.6671085214857975,0.05582597668384298,0.703838310269483,0.04531289136246107,0.7342152221412964,0.045729113074534686,0.803145180869143,0.047464506032058804,0.7906907016266085,0.04005266131227919,0.8146661811119204,0.04333181521706546,0.07250293772032902
0.6,0.6195406756290934,0.04495174599143747,0.8547207859358842,0.03913946364451585,0.6945199931058256,0.060945238266437426,0.7161849362288866,0.05495832214916557,0.7574181316787315,0.054576075195338816,0.8041175456739056,0.050593162721674974,0.7866011720096519,0.04797878594754181,0.8319751809720786,0.04682096397277278,0.09853113983548767
0.7,0.6165148557796573,0.04929097852883365,0.8605486879201908,0.04436005212703775,0.7050553025374104,0.06190194124957872,0.7222793320320972,0.062127575728515384,0.7698612014747344,0.058100523488797774,0.8109520711342443,0.06429295952242856,0.7856592929950119,0.05576821464660689,0.837336803296465,0.05680888195397594,0.1218566392479436
0.8,0.6224360286591607,0.06318593064884859,0.8766564312521326,0.04717363969981229,0.7110815421357899,0.07124402634820423,0.7635175707949505,0.07693175325932357,0.7704435346298192,0.07615895939642872,0.8020675537359263,0.08123486586536552,0.7970709655407711,0.06917608804294621,0.8500784715114296,0.07258332644285376,0.15475910693301995
0.9,0.6267171717171717,0.09443143016978597,0.8861818181818183,0.06309947426095006,0.7228754208754209,0.10367328492610264,0.7886902356902358,0.097731320819711,0.7847070707070708,0.10941139667516031,0.8138922558922559,0.11570135351853954,0.8013771043771044,0.10290458092715725,0.8613535353535354,0.09779307627208839,0.18307873090481785
