ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.5163951901038155,0.07451100674847927,0.5318440744236215,0.05948314102791003,0.5189964776863961,0.057223350272925536,0.5223995550761764,0.042508528789737925,0.5096358028852636,0.04775339543592908,0.5232582243494673,0.05646290683410944,0.5194949103411083,0.095215577470721,0.542554267223945,0.07224795766198566,0.00013445152182316265
0.02,0.5294697659517064,0.07968076723709322,0.5586233643599082,0.06924507921479736,0.5092970120059355,0.06696149282482985,0.5157518885741263,0.04547294986138199,0.5209631728045327,0.040517227373699435,0.5529804060434372,0.052914716125982086,0.5434616552003237,0.0847297410532115,0.5537349925806015,0.06489374719616027,0.00031372021758737945
0.03,0.535496608281867,0.09490292605804455,0.6210910870372245,0.052373800788535034,0.5194774897910973,0.06967115842540528,0.5365225608315616,0.04128580041879932,0.5482113327258614,0.03713701838458052,0.5727801964159158,0.034219675365739825,0.5413329789747223,0.077363384104893,0.5624413620870035,0.06875476382574286,0.0005490103807779141
0.04,0.5528390474581997,0.06179910430254052,0.6257093396385746,0.039018038081924375,0.5291585036311435,0.04402409138693371,0.5573028204695153,0.043961398676900056,0.5300253335585206,0.044150941452746714,0.6065014355683163,0.052937115388174416,0.5467703935146091,0.06443245216629132,0.5948488431008275,0.05960762743472735,0.0008403220113947665
0.05,0.5664442321996078,0.0678287282252402,0.617748833592535,0.040245768651799026,0.5373618060720806,0.048581678338925224,0.5553278619244033,0.03817687255082734,0.5611544053012374,0.037175783923854844,0.6109485935492595,0.037186145876487275,0.5472593650686322,0.05388114137662732,0.5876589018865374,0.049557680130343444,0.0011428379354968825
0.06,0.5690957941948042,0.059648452401196615,0.6413933316408564,0.034255614678633015,0.5449132605568249,0.04090755884382652,0.5918287213336718,0.03519475218885546,0.5415189980536516,0.04110513748525407,0.613937547600914,0.03738024806020172,0.5682275535245832,0.05169162743725715,0.5777828552085977,0.05532865777184861,0.0015405903542237388
0.07,0.5466524216524217,0.0754839465042514,0.6460533679283679,0.046280021298703754,0.5343512583095917,0.0508807375311703,0.5867470492470492,0.04273390353258357,0.5513397096730429,0.049524538843874484,0.6121303079636412,0.046392475995578664,0.5717278863112197,0.050981047869508876,0.6003340795007462,0.049294093352830026,0.002196041523111657
0.08,0.560328764098383,0.06507983948674279,0.6428106740046202,0.042563136208359026,0.5406479311047696,0.049840432502851965,0.6029649069167006,0.02822533897233482,0.5828564512841419,0.03442542541945202,0.6300592811523305,0.03672649652959727,0.5663074126919418,0.061885920609529285,0.6275122299225437,0.05292517148167479,0.002733847610404308
0.09,0.5776199833273788,0.06242239703564893,0.6547172459551881,0.03808620057203308,0.5572721550213511,0.03485540117953466,0.6006498919682199,0.03385833833090265,0.576042464145358,0.044589694107304075,0.6371986593851545,0.03212719367702506,0.5703669677946205,0.04366085401869364,0.629717245955188,0.04159200277097208,0.003254847257469063
0.1,0.5248602209191326,0.06218854765055111,0.6852209191326879,0.03748292954511135,0.5454648506750306,0.03864419074571219,0.6388040365471157,0.026323972506271855,0.5738255147961271,0.03789242706580524,0.6532132142370107,0.027720779728558204,0.5917768989499522,0.053875727215953684,0.6395250920496386,0.04260101104661146,0.003899094132871717
0.2,0.5937162066021628,0.0519689052955888,0.7285411923733637,0.024112546615305656,0.6022952831531019,0.029742214398692332,0.6675716775754126,0.03732032446503503,0.6408793397837222,0.028867914241910125,0.7138695219123505,0.021314119763524292,0.6468083025042687,0.04805468936127873,0.7029702618099032,0.04198794797555716,0.014251861313255232
0.3,0.602135487857397,0.02632964165614666,0.758559739360009,0.02516183566463644,0.6263149025408653,0.027829961767989346,0.711569644428633,0.018347265719232442,0.6647892598348532,0.021138070260443627,0.7384631228116165,0.015471707052376191,0.6804613627427116,0.033164125359706774,0.7464658190873856,0.030048954106421635,0.030033108687248955
0.4,0.5821321596674613,0.05098025216244124,0.8088901114575056,0.0188057200588349,0.6312845120932412,0.030345231458481153,0.780569309452493,0.015130397330391539,0.7141817959532979,0.02957427689432575,0.8012490576033582,0.020138107654896716,0.7226694785744849,0.02526787741523514,0.8025103408928826,0.016549916777543815,0.05429040408284454
0.5,0.6145407931754243,0.017762023545114893,0.8189649695979672,0.013163391251306611,0.6460261820491878,0.022919831951877485,0.789295761865868,0.025915435769804457,0.7293788002541066,0.024844387592666748,0.8124920591705236,0.02167994359760952,0.7346878119611581,0.030731519190237016,0.8238134131953897,0.018175385042320847,0.08230673994274608
0.6,0.6267093559104062,0.0077192799367830425,0.8497883399421283,0.023672673209172188,0.654588200621584,0.023958878686718338,0.8288232772478834,0.017158225708523656,0.7812854999464152,0.017306961265482763,0.849078341013825,0.03114900198438276,0.7543845782874291,0.026850655433740742,0.8674150680527275,0.027428467561715776,0.12013243474899582
0.7,0.6282610921501707,0.017915210966694656,0.8758498293515359,0.021513341020442965,0.6758481228668942,0.01585738592857999,0.8552218430034129,0.01777916565797364,0.7970443686006826,0.014295707379241917,0.8700887372013651,0.026594334081255982,0.776307167235495,0.025861922196041002,0.8947201365187712,0.01962894772437694,0.16508406021187327
0.8,0.627338421178154,0.02939476215308397,0.8779966611018363,0.021854136725281494,0.6691295015502028,0.03206266830863342,0.8720248032435011,0.024537885971883607,0.7925971857858335,0.032305036928341524,0.8738850465060818,0.028199959201789485,0.7759122346768423,0.05136973434028282,0.8886382065347007,0.029973843602411357,0.21177795331170912
0.9,0.6168029280349844,0.04567602228417213,0.8846183097252591,0.04745677026535652,0.6646734480463923,0.04515807082772953,0.8814906359920144,0.026376207725555396,0.8248882973666698,0.04609804654333674,0.8986405551858541,0.03595020730013842,0.7913680007605286,0.04441176514806958,0.9150869854548912,0.029854615267561467,0.2702979781852406
