node,degree_x,degree_y,degree_increase,degree_prob_x
370,6,6,0,0.0006127450980392157
371,6,6,0,0.0006127450980392157
372,10,14,4,0.0010212418300653595
373,22,22,0,0.0022467320261437907
374,31,31,0,0.0031658496732026144
375,7,7,0,0.0007148692810457516
376,9,9,0,0.0009191176470588235
377,13,13,0,0.0013276143790849674
378,5,5,0,0.0005106209150326798
379,6,6,0,0.0006127450980392157
380,5,5,0,0.0005106209150326798
381,7,7,0,0.0007148692810457516
382,7,7,0,0.0007148692810457516
383,5,5,0,0.0005106209150326798
384,4,4,0,0.0004084967320261438
385,4,4,0,0.0004084967320261438
386,3,3,0,0.00030637254901960784
387,16,16,0,0.0016339869281045752
388,3,3,0,0.00030637254901960784
389,4,4,0,0.0004084967320261438
390,2,5,3,0.0002042483660130719
391,2,5,3,0.0002042483660130719
392,12,12,0,0.0012254901960784314
393,2,2,0,0.0002042483660130719
394,2,2,0,0.0002042483660130719
395,4,4,0,0.0004084967320261438
396,5,5,0,0.0005106209150326798
397,12,18,6,0.0012254901960784314
398,1,1,0,0.00010212418300653595
399,3,4,1,0.00030637254901960784
400,2,2,0,0.0002042483660130719
401,10,10,0,0.0010212418300653595
402,1,1,0,0.00010212418300653595
403,13,13,0,0.0013276143790849674
404,22,23,1,0.0022467320261437907
405,4,4,0,0.0004084967320261438
406,3,3,0,0.00030637254901960784
407,3,3,0,0.00030637254901960784
408,14,14,0,0.0014297385620915032
409,6,6,0,0.0006127450980392157
410,5,5,0,0.0005106209150326798
411,8,8,0,0.0008169934640522876
412,23,28,5,0.0023488562091503267
413,6,6,0,0.0006127450980392157
414,19,31,12,0.001940359477124183
415,4,4,0,0.0004084967320261438
416,1,1,0,0.00010212418300653595
417,2,2,0,0.0002042483660130719
418,1,1,0,0.00010212418300653595
419,1,1,0,0.00010212418300653595
420,5,5,0,0.0005106209150326798
421,6,9,3,0.0006127450980392157
422,1,1,0,0.00010212418300653595
423,5,5,0,0.0005106209150326798
424,3,4,1,0.00030637254901960784
425,3,4,1,0.00030637254901960784
426,3,4,1,0.00030637254901960784
427,9,10,1,0.0009191176470588235
428,5,5,0,0.0005106209150326798
