degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,1053.037821482602,1.1906202723146748,0.19062027231467474,9.216589861751193e-05,0.19062027231467474
2,1094.2329192546583,2.2732919254658386,0.2732919254658385,0.00018433179723502377,0.4639121977805133
3,1032.4597156398104,3.4549763033175354,0.4549763033175355,0.00027649769585253543,0.9188885010980488
4,1094.0641025641025,4.403846153846154,0.40384615384615385,0.00036866359447004733,1.3227346549442025
5,1153.9038461538462,5.865384615384615,0.8653846153846154,0.00046082949308755804,2.188119270328818
6,888.6756756756756,6.891891891891892,0.8918918918918919,0.0005529953917050693,3.0800111622207096
7,1071.157894736842,8.0,1.0,0.0006451612903225808,4.08001116222071
8,1046.5084745762713,9.033898305084746,1.0338983050847457,0.0007373271889400931,5.113909467305455
9,1157.2916666666667,9.833333333333334,0.8333333333333334,0.0008294930875576033,5.947242800638788
10,1111.452380952381,10.880952380952381,0.8809523809523809,0.0009216589861751152,6.82819518159117
11,1037.795918367347,11.551020408163266,0.5510204081632653,0.0010138248847926263,7.379215589754435
12,1131.032258064516,12.96774193548387,0.967741935483871,0.0011059907834101374,8.346957525238306
13,1004.4545454545455,14.136363636363637,1.1363636363636365,0.0011981566820276493,9.483321161601943
14,1115.0,14.592592592592593,0.5925925925925926,0.0012903225806451606,10.075913754194534
15,1110.2857142857142,15.821428571428571,0.8214285714285714,0.0013824884792626726,10.897342325623105
16,1055.6,16.533333333333335,0.5333333333333333,0.0014746543778801845,11.430675658956439
17,1359.7142857142858,18.142857142857142,1.1428571428571428,0.001566820276497696,12.573532801813581
18,1109.8,18.666666666666668,0.6666666666666666,0.001658986175115208,13.240199468480247
19,1091.2,20.133333333333333,1.1333333333333333,0.0017511520737327193,14.37353280181358
20,1091.923076923077,20.53846153846154,0.5384615384615384,0.001843317972350231,14.911994340275118
21,1210.0,21.72222222222222,0.7222222222222222,0.0019354838709677417,15.63421656249734
22,1243.25,22.0,0.0,0.002027649769585253,15.63421656249734
23,1100.75,24.625,1.625,0.002119815668202765,17.25921656249734
24,863.9090909090909,25.272727272727273,1.2727272727272727,0.0022119815668202765,18.531943835224613
25,1039.1,25.6,0.6,0.002304147465437788,19.131943835224615
26,971.0,26.0,0.0,0.0023963133640552995,19.131943835224615
27,1559.4,27.6,0.6,0.002488479262672811,19.731943835224616
28,1750.5,28.0,0.0,0.0025806451612903226,19.731943835224616
29,1062.4444444444443,29.77777777777778,0.7777777777777778,0.0026728110599078337,20.509721613002394
30,86.0,31.0,1.0,0.002764976958525345,21.509721613002394
31,1274.25,31.5,0.5,0.002857142857142857,22.009721613002394
32,1052.5,33.0,1.0,0.002949308755760369,23.009721613002394
33,2092.0,33.0,0.0,0.00304147465437788,23.009721613002394
34,661.0,34.8,0.8,0.0031336405529953917,23.809721613002395
35,687.0,35.0,0.0,0.0032258064516129032,23.809721613002395
36,1370.5,37.0,1.0,0.0033179723502304147,24.809721613002395
38,2030.0,38.0,0.0,0.003502304147465438,24.809721613002395
39,1768.0,39.0,0.0,0.0035944700460829493,24.809721613002395
40,2032.0,43.0,3.0,0.003686635944700461,27.809721613002395
