degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,956.1346389228886,1.2949816401468788,0.29498164014687883,0.0002298850574712631,0.29498164014687883
2,882.6151515151515,2.43030303030303,0.4303030303030303,0.0004597701149425266,0.7252846704499092
3,954.8279569892474,3.467741935483871,0.46774193548387094,0.0006896551724137916,1.1930266059337802
4,1034.4351851851852,4.777777777777778,0.7777777777777778,0.000919540229885056,1.9708043837115579
5,999.0877192982456,5.894736842105263,0.8947368421052632,0.0011494252873563214,2.865541225816821
6,887.3783783783783,7.45945945945946,1.4594594594594594,0.0013793103448275855,4.32500068527628
7,891.4137931034483,8.10344827586207,1.103448275862069,0.00160919540229885,5.428448961138349
8,970.4333333333333,9.933333333333334,1.9333333333333333,0.0018390804597701157,7.361782294471682
9,792.7857142857143,10.214285714285714,1.2142857142857142,0.0020689655172413802,8.576068008757396
10,1140.909090909091,10.363636363636363,0.36363636363636365,0.002298850574712644,8.93970437239376
11,783.125,16.0,5.0,0.002528735632183908,13.93970437239376
12,809.6666666666666,13.555555555555555,1.5555555555555556,0.002758620689655172,15.495259927949315
13,939.375,16.0,3.0,0.0029885057471264365,18.495259927949313
14,703.0,16.75,2.75,0.003218390804597701,21.245259927949313
15,948.0,15.666666666666666,0.6666666666666666,0.003448275862068965,21.91192659461598
16,870.5,16.0,0.0,0.0036781609195402297,21.91192659461598
19,325.0,20.0,1.0,0.004367816091954023,22.91192659461598
20,1152.5,21.5,1.5,0.004597701149425286,24.41192659461598
21,1723.0,21.0,0.0,0.004827586206896552,24.41192659461598
23,1136.5,28.0,5.0,0.005287356321839081,29.41192659461598
27,1753.0,27.0,0.0,0.0062068965517241385,29.41192659461598
31,311.0,31.0,0.0,0.007126436781609196,29.41192659461598
80,1027.0,80.0,0.0,0.01839080459770115,29.41192659461598
