node,degree_x,degree_y,degree_increase,degree_prob_x
1,1,3,2,0.0030303030303030303
2,1,1,0,0.0030303030303030303
3,1,1,0,0.0030303030303030303
4,1,1,0,0.0030303030303030303
5,7,7,0,0.021212121212121213
6,4,4,0,0.012121212121212121
7,2,2,0,0.006060606060606061
8,1,1,0,0.0030303030303030303
9,3,3,0,0.00909090909090909
10,6,6,0,0.01818181818181818
11,2,2,0,0.006060606060606061
12,5,5,0,0.015151515151515152
13,1,1,0,0.0030303030303030303
14,1,1,0,0.0030303030303030303
15,1,1,0,0.0030303030303030303
16,1,1,0,0.0030303030303030303
17,3,3,0,0.00909090909090909
18,3,3,0,0.00909090909090909
19,4,5,1,0.012121212121212121
22,2,2,0,0.006060606060606061
23,2,2,0,0.006060606060606061
24,1,1,0,0.0030303030303030303
25,1,1,0,0.0030303030303030303
26,1,1,0,0.0030303030303030303
27,1,1,0,0.0030303030303030303
28,3,3,0,0.00909090909090909
29,1,1,0,0.0030303030303030303
30,3,3,0,0.00909090909090909
31,1,1,0,0.0030303030303030303
34,1,1,0,0.0030303030303030303
35,1,1,0,0.0030303030303030303
36,1,1,0,0.0030303030303030303
37,1,1,0,0.0030303030303030303
38,1,1,0,0.0030303030303030303
39,2,2,0,0.006060606060606061
40,2,2,0,0.006060606060606061
41,3,3,0,0.00909090909090909
42,1,1,0,0.0030303030303030303
43,1,1,0,0.0030303030303030303
44,1,1,0,0.0030303030303030303
45,2,2,0,0.006060606060606061
46,3,3,0,0.00909090909090909
47,1,1,0,0.0030303030303030303
48,1,1,0,0.0030303030303030303
50,1,1,0,0.0030303030303030303
51,1,1,0,0.0030303030303030303
52,1,1,0,0.0030303030303030303
53,2,2,0,0.006060606060606061
54,2,2,0,0.006060606060606061
55,7,7,0,0.021212121212121213
56,1,1,0,0.0030303030303030303
57,4,4,0,0.012121212121212121
58,1,1,0,0.0030303030303030303
59,1,1,0,0.0030303030303030303
62,1,1,0,0.0030303030303030303
63,1,1,0,0.0030303030303030303
64,1,1,0,0.0030303030303030303
67,2,2,0,0.006060606060606061
68,1,1,0,0.0030303030303030303
69,1,1,0,0.0030303030303030303
70,1,1,0,0.0030303030303030303
71,3,3,0,0.00909090909090909
72,2,2,0,0.006060606060606061
73,1,1,0,0.0030303030303030303
74,2,2,0,0.006060606060606061
75,3,3,0,0.00909090909090909
76,7,7,0,0.021212121212121213
77,3,3,0,0.00909090909090909
78,1,1,0,0.0030303030303030303
79,2,2,0,0.006060606060606061
80,2,2,0,0.006060606060606061
82,1,1,0,0.0030303030303030303
83,1,1,0,0.0030303030303030303
84,2,2,0,0.006060606060606061
85,1,1,0,0.0030303030303030303
86,1,1,0,0.0030303030303030303
87,1,1,0,0.0030303030303030303
88,1,1,0,0.0030303030303030303
89,1,1,0,0.0030303030303030303
90,1,1,0,0.0030303030303030303
91,1,1,0,0.0030303030303030303
92,1,1,0,0.0030303030303030303
93,1,1,0,0.0030303030303030303
94,2,2,0,0.006060606060606061
95,3,3,0,0.00909090909090909
96,1,1,0,0.0030303030303030303
97,1,1,0,0.0030303030303030303
98,1,1,0,0.0030303030303030303
99,1,1,0,0.0030303030303030303
101,2,2,0,0.006060606060606061
102,2,2,0,0.006060606060606061
103,2,2,0,0.006060606060606061
104,2,2,0,0.006060606060606061
105,2,2,0,0.006060606060606061
106,3,3,0,0.00909090909090909
107,3,3,0,0.00909090909090909
108,1,1,0,0.0030303030303030303
109,1,1,0,0.0030303030303030303
110,1,1,0,0.0030303030303030303
111,1,1,0,0.0030303030303030303
114,1,2,1,0.0030303030303030303
119,2,2,0,0.006060606060606061
120,1,1,0,0.0030303030303030303
124,1,1,0,0.0030303030303030303
125,1,1,0,0.0030303030303030303
126,3,3,0,0.00909090909090909
130,1,1,0,0.0030303030303030303
131,1,1,0,0.0030303030303030303
132,2,2,0,0.006060606060606061
133,2,2,0,0.006060606060606061
134,2,2,0,0.006060606060606061
135,1,1,0,0.0030303030303030303
136,1,1,0,0.0030303030303030303
137,1,1,0,0.0030303030303030303
138,1,1,0,0.0030303030303030303
139,1,1,0,0.0030303030303030303
140,1,1,0,0.0030303030303030303
142,5,5,0,0.015151515151515152
143,1,1,0,0.0030303030303030303
144,1,1,0,0.0030303030303030303
145,2,2,0,0.006060606060606061
148,2,2,0,0.006060606060606061
149,1,1,0,0.0030303030303030303
150,1,1,0,0.0030303030303030303
151,2,2,0,0.006060606060606061
152,1,1,0,0.0030303030303030303
153,2,2,0,0.006060606060606061
154,1,1,0,0.0030303030303030303
155,1,1,0,0.0030303030303030303
156,1,1,0,0.0030303030303030303
157,3,3,0,0.00909090909090909
158,1,1,0,0.0030303030303030303
159,1,1,0,0.0030303030303030303
160,1,1,0,0.0030303030303030303
161,1,1,0,0.0030303030303030303
162,3,3,0,0.00909090909090909
163,1,1,0,0.0030303030303030303
164,1,1,0,0.0030303030303030303
167,1,1,0,0.0030303030303030303
168,2,2,0,0.006060606060606061
169,1,1,0,0.0030303030303030303
170,3,3,0,0.00909090909090909
171,3,3,0,0.00909090909090909
172,1,1,0,0.0030303030303030303
173,6,6,0,0.01818181818181818
174,1,1,0,0.0030303030303030303
175,1,1,0,0.0030303030303030303
176,2,2,0,0.006060606060606061
177,3,3,0,0.00909090909090909
178,3,3,0,0.00909090909090909
179,2,2,0,0.006060606060606061
180,1,1,0,0.0030303030303030303
181,2,2,0,0.006060606060606061
182,3,3,0,0.00909090909090909
183,1,1,0,0.0030303030303030303
184,2,2,0,0.006060606060606061
185,1,1,0,0.0030303030303030303
186,2,2,0,0.006060606060606061
187,2,2,0,0.006060606060606061
188,2,2,0,0.006060606060606061
189,2,2,0,0.006060606060606061
190,2,2,0,0.006060606060606061
191,2,2,0,0.006060606060606061
192,2,2,0,0.006060606060606061
193,2,2,0,0.006060606060606061
194,2,2,0,0.006060606060606061
195,2,2,0,0.006060606060606061
196,2,2,0,0.006060606060606061
197,2,2,0,0.006060606060606061
198,1,1,0,0.0030303030303030303
199,3,3,0,0.00909090909090909
200,2,2,0,0.006060606060606061
201,3,3,0,0.00909090909090909
202,2,2,0,0.006060606060606061
203,2,2,0,0.006060606060606061
204,2,2,0,0.006060606060606061
205,2,2,0,0.006060606060606061
206,2,2,0,0.006060606060606061
211,3,3,0,0.00909090909090909
212,1,1,0,0.0030303030303030303
213,2,2,0,0.006060606060606061
214,2,2,0,0.006060606060606061
215,1,1,0,0.0030303030303030303
