degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
1,264.9375,1.7083333333333333,0.7083333333333334,0.00041220115416323167,0.7083333333333334
2,208.63636363636363,2.5,0.5,0.0008244023083264633,1.2083333333333335
3,203.73846153846154,3.6153846153846154,0.6153846153846154,0.0012366034624896936,1.823717948717949
4,229.15942028985506,4.449275362318841,0.4492753623188406,0.0016488046166529267,2.2729933110367897
5,192.84782608695653,5.282608695652174,0.2826086956521739,0.002061005770816156,2.5556020066889635
6,235.33333333333334,6.722222222222222,0.7222222222222222,0.00247320692497939,3.277824228911186
7,191.41176470588235,7.176470588235294,0.17647058823529413,0.0028854080791426216,3.45429481714648
8,228.5952380952381,8.523809523809524,0.5238095238095238,0.003297609233305853,3.9781043409560035
9,194.62962962962962,9.037037037037036,0.037037037037037035,0.0037098103874690824,4.01514137799304
10,243.91666666666666,10.0,0.0,0.004122011541632316,4.01514137799304
11,239.6,11.5,0.5,0.004534212695795548,4.51514137799304
12,200.69230769230768,12.0,0.0,0.00494641384995878,4.51514137799304
13,253.16666666666666,13.666666666666666,0.6666666666666666,0.0053586150041220115,5.181808044659707
14,217.33333333333334,15.333333333333334,1.3333333333333333,0.005770816158285243,6.51514137799304
15,285.0,15.0,0.0,0.006183017312448475,6.51514137799304
16,173.33333333333334,18.0,2.0,0.006595218466611707,8.51514137799304
17,43.0,17.0,0.0,0.007007419620774938,8.51514137799304
19,169.5,19.0,0.0,0.007831821929101401,8.51514137799304
21,299.5,21.0,0.0,0.008656224237427864,8.51514137799304
27,32.0,27.0,0.0,0.011129431162407256,8.51514137799304
