degree_x,node,degree_y,degree_increase,degree_prob_x,cummulative_increase
101,44.96551724137931,101.0,0.0,0.010253807106598989,0.0
100,62.90909090909091,100.27272727272727,0.2727272727272727,0.010152284263959392,0.2727272727272727
99,58.44444444444444,100.44444444444444,1.4444444444444444,0.010050761421319795,1.7171717171717171
98,45.3,99.2,1.2,0.009949238578680204,2.9171717171717173
97,59.8,99.5,2.5,0.009847715736040609,5.417171717171717
96,48.5,101.0,5.0,0.009746192893401015,10.417171717171717
95,37.2,99.2,4.2,0.009644670050761422,14.617171717171718
94,55.0,100.33333333333333,6.333333333333333,0.009543147208121829,20.95050505050505
93,63.5,101.0,8.0,0.009441624365482234,28.95050505050505
92,5.0,101.0,9.0,0.00934010152284264,37.95050505050505
91,90.0,101.0,10.0,0.009238578680203046,47.95050505050505
90,46.0,100.25,10.25,0.00913705583756345,58.20050505050505
89,52.0,97.5,8.5,0.009035532994923856,66.70050505050506
88,67.33333333333333,95.0,7.0,0.008934010152284264,73.70050505050506
86,42.5,100.5,14.5,0.008730964467005076,88.20050505050506
84,10.0,93.0,9.0,0.008527918781725888,97.20050505050506
81,85.0,101.0,20.0,0.008223350253807106,117.20050505050506
77,83.0,99.0,22.0,0.007817258883248732,139.20050505050506
76,56.0,84.0,8.0,0.0077157360406091375,147.20050505050506
