D,probability,D_E,probability_density
-340,0.0007941888619854437,-0.8232445520581114,0.32799999999998825
-339,0.0008169491525423457,-0.8208232445520581,0.33739999999998876
-338,0.0008101694915253958,-0.8184019370460048,0.33459999999998846
-308,0.0012397094430992895,-0.7457627118644068,0.5120000000000066
-307,0.0011815980629540051,-0.7433414043583535,0.4880000000000041
-296,0.0004619854721549622,-0.7167070217917676,0.1907999999999994
-295,0.0004891041162227567,-0.7142857142857143,0.2019999999999985
-294,0.000503631961259075,-0.711864406779661,0.20799999999999796
-293,0.0010019370460048313,-0.7094430992736077,0.41379999999999534
-292,0.0009699757869249312,-0.7070217917675545,0.4005999999999966
-291,0.00046731234866827893,-0.7046004842615012,0.1929999999999992
-290,0.00047360774818401693,-0.7021791767554479,0.195599999999999
-289,0.0004750605326876488,-0.6997578692493946,0.19619999999999896
-264,0.0007786924939467041,-0.639225181598063,0.3215999999999888
-263,0.0008430992736077236,-0.6368038740920097,0.34819999999998985
-262,0.0007995157384987604,-0.6343825665859564,0.33019999999998806
-248,0.001196610169491537,-0.6004842615012107,0.4942000000000048
-247,0.0012246973365617577,-0.5980629539951574,0.5058000000000059
-220,0.0002566585956416486,-0.5326876513317191,0.10600000000000086
-219,0.0002401937046004862,-0.5302663438256658,0.0992000000000008
-218,0.0002295399515738517,-0.5278450363196125,0.09480000000000076
-217,0.000231961259079905,-0.5254237288135594,0.09580000000000076
-216,0.0005394673123486614,-0.5230024213075061,0.22279999999999717
-215,0.0005457627118643996,-0.5205811138014528,0.22539999999999702
-214,0.0005757869249394586,-0.5181598062953995,0.2377999999999964
-213,0.0005254237288135537,-0.5157384987893463,0.21699999999999767
-212,0.0005525423728813485,-0.513317191283293,0.2281999999999969
-211,0.0005515738498789274,-0.5108958837772397,0.227799999999997
-210,0.0002852300242130775,-0.5084745762711864,0.117800000000001
-209,0.00030847457627118907,-0.5060532687651331,0.1274000000000011
-207,0.0006334140435835197,-0.5012106537530266,0.26159999999999367
-206,0.000600484261501198,-0.49878934624697335,0.24799999999999475
-205,0.0005893462469733538,-0.4963680387409201,0.24339999999999512
-204,0.0005980629539951448,-0.4939467312348668,0.2469999999999948
-198,0.0004687651331719108,-0.4794188861985472,0.19359999999999916
-197,0.0004576271186440667,-0.47699757869249393,0.18899999999999953
-196,0.0004905569007263884,-0.4745762711864407,0.20259999999999842
-195,0.0004973365617433371,-0.4721549636803874,0.20539999999999822
-194,0.001706053268765142,-0.46973365617433416,0.7046000000000037
