D,probability,D_E,probability_density
-340,0.0008130750605326601,-0.8232445520581114,0.3357999999999886
-339,0.0007937046004842331,-0.8208232445520581,0.32779999999998827
-338,0.0008145278450362921,-0.8184019370460048,0.33639999999998865
-336,0.0008043583535108674,-0.8135593220338984,0.3321999999999882
-335,0.0008140435835350814,-0.8111380145278451,0.3361999999999886
-334,0.0008029055690072352,-0.8087167070217918,0.3315999999999881
-332,0.0016203389830508606,-0.8038740920096852,0.6692000000000055
-331,0.001616949152542384,-0.801452784503632,0.6678000000000046
-330,0.0016053268765133311,-0.7990314769975787,0.6630000000000058
-319,0.0007932203389830224,-0.7723970944309927,0.32759999999998823
-318,0.001234866828087176,-0.7699757869249395,0.5100000000000037
-317,0.0012324455205811173,-0.7675544794188862,0.5090000000000015
-316,0.0028174334140434174,-0.7651331719128329,1.1635999999999314
-315,0.0004048426150121097,-0.7627118644067796,0.1672000000000013
-314,0.0016382566585956585,-0.7602905569007264,0.676600000000007
-313,0.001564164648910433,-0.7578692493946732,0.6460000000000088
-312,0.00040532687651332033,-0.7554479418886199,0.1674000000000013
-311,0.0004154963680387432,-0.7530266343825666,0.17160000000000095
-310,0.0004004842615012142,-0.7506053268765133,0.16540000000000146
-309,0.00039612590799031834,-0.7481840193704601,0.16360000000000147
-308,0.0004043583535108991,-0.7457627118644068,0.16700000000000134
-307,0.00039951573849879296,-0.7433414043583535,0.16500000000000148
-305,0.00040726392251816277,-0.738498789346247,0.1682000000000012
-304,0.00037917675544794525,-0.7360774818401937,0.15660000000000138
-303,0.00042905569007264043,-0.7336561743341404,0.1772000000000005
-302,0.0012082324455205864,-0.7312348668280871,0.49900000000000216
-301,0.0012048426150121118,-0.7288135593220338,0.49760000000000215
-300,0.0012140435835351138,-0.7263922518159807,0.5014000000000021
-297,0.000797578692493918,-0.7191283292978208,0.3293999999999881
-296,0.0008029055690072352,-0.7167070217917676,0.3315999999999881
-295,0.004434382566585864,-0.7142857142857143,1.8313999999999617
-294,0.003650363196125856,-0.711864406779661,1.5075999999999785
-292,0.001653268765133187,-0.7070217917675545,0.6828000000000062
-291,0.0015927360774818634,-0.7046004842615012,0.6578000000000096
-290,0.00038208232445520923,-0.7021791767554479,0.1578000000000014
-289,0.001583050847457651,-0.6997578692493946,0.6538000000000099
-288,0.004067796610169418,-0.6973365617433414,1.6799999999999695
-287,0.00040629539951574155,-0.6949152542372882,0.16780000000000125
-275,0.002421307506053104,-0.6658595641646489,0.9999999999999319
-274,0.00039225181598063303,-0.6634382566585957,0.16200000000000145
-273,0.0003859564164648945,-0.6610169491525424,0.15940000000000143
-272,0.0004179176755447963,-0.6585956416464891,0.17260000000000086
-271,0.0008832929782082141,-0.6561743341404358,0.3647999999999924
-270,0.0008837772397094267,-0.6537530266343826,0.3649999999999932
-269,0.0009447941888619743,-0.6513317191283293,0.3901999999999954
-268,0.00046731234866827893,-0.648910411622276,0.1929999999999992
-267,0.00046731234866827893,-0.6464891041162227,0.1929999999999992
-264,0.0007360774818401735,-0.639225181598063,0.30399999999999167
-263,0.0007312348668280692,-0.6368038740920097,0.30199999999999255
-262,0.0006968523002421135,-0.6343825665859564,0.2877999999999929
-261,0.0007515738498789135,-0.6319612590799032,0.3103999999999913
-260,0.0007501210653752825,-0.6295399515738499,0.3097999999999917
-259,0.00023341404358353696,-0.6271186440677966,0.09640000000000076
-258,0.0006087167070217808,-0.6246973365617433,0.25139999999999546
-257,0.0006653753026634236,-0.6222760290556901,0.27479999999999394
-256,0.0006242130750605206,-0.6198547215496368,0.25779999999999503
-255,0.0006498789346246828,-0.6174334140435835,0.268399999999994
-254,0.00039806295399516094,-0.6150121065375302,0.16440000000000146
-253,0.0004184019370460069,-0.612590799031477,0.17280000000000087
-251,0.0012329297820823397,-0.6077481840193705,0.5092000000000063
-250,0.0016673123486682928,-0.6053268765133172,0.688600000000005
-249,0.0005055690072639175,-0.6029055690072639,0.20879999999999793
-248,0.0004707021791767533,-0.6004842615012107,0.1943999999999991
-247,0.0004857142857142823,-0.5980629539951574,0.20059999999999858
-246,0.0004803874092009655,-0.5956416464891041,0.19839999999999877
-237,0.0006048426150120934,-0.5738498789346247,0.24979999999999458
-236,0.000611622276029042,-0.5714285714285714,0.25259999999999433
-235,0.0018154963680387319,-0.5690072639225182,0.7497999999999962
-234,0.0018106537530266195,-0.5665859564164649,0.7477999999999939
-233,0.0012033898305084869,-0.5641646489104116,0.4970000000000051
-232,0.001217917675544808,-0.5617433414043583,0.5030000000000057
-229,0.002421307506053104,-0.5544794188861986,0.9999999999999319
-227,0.0008072639225181316,-0.549636803874092,0.3333999999999883
-226,0.0008150121065375028,-0.5472154963680388,0.3365999999999887
-225,0.0007990314769975498,-0.5447941888619855,0.3299999999999881
-223,0.0012348668280871826,-0.5399515738498789,0.5100000000000064
-222,0.0011864406779661123,-0.5375302663438256,0.4900000000000044
-220,0.002421307506053104,-0.5326876513317191,0.9999999999999319
-219,0.0008053268765132888,-0.5302663438256658,0.3325999999999883
-218,0.0013104116222760387,-0.5278450363196125,0.541200000000004
-217,0.0012784503631961353,-0.5254237288135594,0.5280000000000039
-216,0.0004905569007263884,-0.5230024213075061,0.20259999999999842
-215,0.00048377723970943987,-0.5205811138014528,0.19979999999999867
-214,0.00047409200968522757,-0.5181598062953995,0.19579999999999897
-209,0.0008242130750605062,-0.5060532687651331,0.34039999999998904
-208,0.0013951573849879035,-0.5036319612590799,0.5762000000000042
-207,0.0014077481840193825,-0.5012106537530266,0.581400000000005
