num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
453,91,160,
454,91,160,
455,91,160,
456,92,161,
457,93,161,
458,94,161,
459,94,161,
460,95,161,
461,96,161,
462,96,161,
463,96,161,
464,96,161,
465,96,161,
466,97,161,
467,97,161,
468,98,161,
469,98,161,
470,98,161,
471,98,161,
472,98,161,
473,98,161,
474,98,162,
475,99,162,
476,99,162,
477,99,162,
478,99,162,
479,99,162,
480,100,162,
481,100,162,
482,101,163,
483,102,163,
484,102,163,
485,103,163,
486,103,163,
487,103,163,
488,103,163,
489,103,163,
490,103,164,
491,104,164,
492,104,164,
493,105,164,
494,105,164,
495,105,164,
496,106,164,
497,106,164,
498,106,164,
499,106,164,
500,106,164,
501,106,164,
502,106,164,
503,106,164,
504,107,164,
505,107,164,
506,107,164,
507,107,164,
508,107,164,
509,107,164,
510,107,164,
511,107,165,
512,107,165,
513,107,165,
514,107,165,
515,107,165,
516,107,165,
517,107,165,
518,108,165,
519,108,165,
520,109,165,
521,110,165,
522,111,165,
523,112,165,
524,112,165,
525,113,165,
526,113,165,
527,113,165,
528,114,165,
529,114,165,
530,114,165,
531,115,166,
532,115,166,
533,115,166,
534,115,166,
535,115,166,
536,116,166,
537,116,166,
538,116,167,
539,117,167,
540,117,167,
541,118,167,
542,118,167,
543,119,167,
544,119,167,
545,119,167,
546,120,167,
547,121,168,
548,121,168,
549,121,168,
550,121,168,
551,121,168,
552,121,168,
553,121,168,
554,121,169,
555,121,169,
556,121,169,
557,121,169,
558,122,169,
559,123,169,
560,123,169,
561,123,169,
562,123,169,
563,124,169,
564,124,169,
565,125,169,
566,126,169,
567,126,170,
568,127,170,
569,127,170,
570,127,170,
571,128,170,
572,128,170,
573,128,170,
574,129,170,
575,129,170,
576,129,171,
577,129,171,
578,129,171,
579,129,171,
580,129,171,
581,129,171,
582,129,171,
583,129,171,
584,129,171,
585,130,171,
586,130,171,
587,131,171,
588,131,171,
589,131,171,
590,131,171,
591,131,172,
592,132,172,
593,133,172,
594,133,172,
595,133,172,
596,134,172,
597,135,172,
598,135,172,
599,135,172,
600,135,172,
601,135,172,
602,135,172,
603,135,172,
604,135,172,
605,136,172,
606,136,172,
607,136,172,
608,136,172,
609,136,172,
610,136,172,
611,136,172,
612,136,172,
613,136,172,
614,136,172,
615,136,172,
616,136,172,
617,137,172,
618,137,172,
619,137,172,
620,137,172,
621,137,172,
622,137,172,
623,138,172,
624,138,172,
625,138,172,
626,138,173,
627,138,173,
628,139,173,
629,139,173,
630,139,173,
631,139,173,
632,139,173,
633,139,173,
634,139,173,
635,139,173,
636,140,173,
637,140,173,
638,140,173,
639,140,173,
640,140,173,
641,141,173,
642,141,173,
643,141,173,
644,141,173,
645,141,173,
646,141,173,
647,141,173,
648,142,173,
649,143,174,
650,143,174,
651,143,174,
652,143,174,
653,143,174,
654,143,174,
655,143,174,
656,143,174,
657,143,174,
658,143,174,
659,143,174,
660,143,174,
661,143,174,
662,144,174,
663,144,174,
664,144,174,
665,144,174,
666,144,174,
667,144,174,
668,144,174,
669,144,174,
670,144,174,
671,144,174,
672,144,174,
673,144,174,
674,144,174,
675,144,174,
676,144,174,
677,144,174,
678,144,174,
679,145,174,
680,145,174,
681,145,174,
682,145,174,
683,145,174,
684,145,174,
685,145,174,
686,145,174,
687,145,174,
688,145,174,
689,145,174,
690,145,174,
691,145,174,
692,145,174,
693,145,174,
694,145,174,
695,145,174,
696,145,174,
697,145,174,
698,145,174,
699,145,174,
700,145,174,
701,145,174,
702,146,174,
703,146,174,
704,146,174,
705,146,174,
706,146,174,
707,146,174,
708,146,174,
709,146,174,
710,146,174,
711,146,174,
712,146,174,
713,146,174,
714,146,174,
715,146,174,
716,146,174,
717,146,174,
718,146,174,
719,146,174,
720,146,174,
721,146,174,
722,146,174,
723,147,174,
724,147,174,
725,147,174,
726,147,174,
727,147,174,
728,147,174,
