ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.5482191462227256,0.02744275391778686,0.5563191003989838,0.033572090319008145,0.5206913768820602,0.022155216191583352,0.5133753158654536,0.0098844761829424,0.5217928637034216,0.014307976826751188,0.5639327735220531,0.02963896999998361,0.515736072529708,0.02230759212097501,0.5363349519758438,0.02461727400079063,9.636891313718876e-05
0.02,0.5503477522545415,0.026538038460961495,0.570559339940798,0.029684273841086475,0.5327704552771674,0.026997484371980966,0.5230047384624459,0.010768027830053234,0.5201702337728507,0.013496469614425398,0.5846728264767657,0.02446957812532577,0.546010832149048,0.03084211954412425,0.5624344036125883,0.027744414629113052,0.0003959783527992041
0.03,0.5483790863518322,0.028678204952586144,0.5811798781553318,0.020638003221785193,0.5460639494183598,0.020992759913264516,0.5229941371913756,0.010225832843672645,0.52870174075711,0.013217950372683413,0.5830969488894644,0.02110443598769964,0.5515646011268128,0.013255871857965536,0.5776449319604804,0.020840178798118652,0.0008990317064034832
0.04,0.5577300663938299,0.019356043983224193,0.6051698638531815,0.021191304416279786,0.550750327406407,0.014986686051008636,0.535833126753933,0.012132345603325378,0.5308443816007257,0.013525589744771542,0.6101946336619107,0.017004290428077457,0.569709633319412,0.01679664649984169,0.6076135559455036,0.020366387359106376,0.00160543010506655
0.05,0.5582284216899093,0.014468027879485293,0.6218194459478663,0.022281699837940525,0.5612201787282329,0.014971200809606082,0.5372240525172128,0.009730333054177405,0.5415974923561974,0.013466949660979489,0.6136217867979076,0.019012288450586227,0.5854940794972899,0.017192781662216616,0.6172489609052364,0.02041032424922905,0.002515150950186467
0.06,0.5617778771254116,0.014435550265519634,0.6305583890891647,0.01485164435245292,0.5705499061071768,0.011101712242576448,0.5401551205930748,0.010182553452150942,0.5501480366894272,0.008312078310031572,0.6342880516690268,0.016537463073537977,0.5853076365349537,0.016468561662784088,0.6183305721929935,0.026196925470173597,0.003564985952144071
0.07,0.5593753751814956,0.01385447972301893,0.6460008557710906,0.017653352496751814,0.5703367324057856,0.011015284015149047,0.5499663925639161,0.010155941118428559,0.5482713288344119,0.008612376178769546,0.6483399968340233,0.01934569121741853,0.600879564187983,0.016697370189011816,0.6432137704389669,0.02559564380111518,0.004870306623480739
0.08,0.5617087014951158,0.014663001001483784,0.6504410371679289,0.022874435696320455,0.575125860218623,0.007853154626503992,0.5511127075863621,0.010592085376414135,0.5581828296699773,0.008934712545976314,0.6502397800546511,0.018022265556352796,0.605472110054307,0.020006278007411983,0.6471672624841576,0.025158095642499816,0.006379404538138249
0.09,0.5605209535737055,0.010769767507124616,0.6687221883905469,0.02131582605766637,0.5734125486075474,0.011631526577472533,0.5574275648371453,0.008608757046204762,0.559547130586599,0.01234181913004655,0.6662413253363784,0.015746131976890825,0.6121425451662842,0.014901343743638685,0.6694686846938334,0.02530755122407623,0.0080924604849321
0.1,0.5645613860413037,0.009477250955873328,0.6835498026017397,0.01298879913803564,0.5767007607556878,0.012556593936713479,0.5629522990001244,0.013155099082543139,0.5646630521085026,0.009936322007779523,0.6821361953781379,0.017021017894233798,0.6250004842071204,0.01691206546892035,0.6747822295483102,0.022143553878242846,0.010007050763804495
0.2,0.566759059442477,0.007186777651625945,0.7408932165029408,0.009855353785822231,0.5919389444198704,0.006527630019040093,0.6083750188986025,0.007804879996339294,0.6109082490370475,0.009939071672063843,0.7439049780321112,0.010335773196133382,0.669404345423725,0.008648050962613445,0.7490691702577406,0.007314610917253675,0.03992414779259682
