ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.5077709918755557,0.08311832070614564,0.5278467706312241,0.08997779127843789,0.6543388614594924,0.07218297620065936,0.5279490950162992,0.04318642915526008,0.5770561330328836,0.07616662189183866,0.5378125646516778,0.0635065669660457,0.6225002516173401,0.09404796453773762,0.6393729416303685,0.0712462532169892,1.6342539630658606e-05
0.02,0.6545417615241333,0.10272940052359561,0.6433476481874066,0.07284386537624878,0.6922324320242537,0.07474486889204132,0.6023473377447882,0.0496092910260808,0.7066657064387477,0.039795894231129995,0.6275035379271384,0.07044662087638172,0.7437938045721764,0.043696022463753016,0.7267467291653849,0.06462191308678843,6.537015852263441e-05
0.03,0.7408241350848479,0.040791386020570516,0.6703719869615702,0.06721073174105735,0.7272022635385627,0.06009683663340878,0.6172143646563423,0.052795590575967846,0.7340251955064983,0.0413182234248949,0.6556944502734992,0.06002845779758771,0.766615044557295,0.04369235773314174,0.7674221121696675,0.04639938889417703,0.00012071194045372832
0.04,0.7077138420871357,0.07235295091962415,0.6549640738013167,0.07068786684094978,0.7245918750227515,0.05435879046065378,0.610382195390358,0.05784156591494888,0.7327195824384451,0.03254118003235515,0.6302827333032782,0.07105764166570624,0.7772577081717401,0.0337227204687671,0.7611253608720853,0.04952006062660668,0.0002261956053425247
0.05,0.7412105685086249,0.0645533001925924,0.7112912674698255,0.058365935123198626,0.7431026073697016,0.03297110073536925,0.6224325733410322,0.05064056716065834,0.7293337500490529,0.03319616722513878,0.6858551174745906,0.06411818760737545,0.7889659096642542,0.034630856938106254,0.7823262547721425,0.03860047544661833,0.0003610215572954584
0.06,0.7573086580815307,0.021055760211290676,0.716939861964481,0.05125798670840223,0.7509037538927699,0.03661270934687772,0.6315809555873524,0.043166025875714026,0.7494827876441377,0.02846189086345496,0.6893238504054093,0.04703502376263437,0.8004331144965351,0.035770308362455074,0.7978316920573466,0.04046459804702908,0.0004828477618149133
0.07,0.746771236633157,0.03981266105613884,0.7292487314493787,0.06553824146226382,0.7464229822599588,0.053851676648644466,0.6329686894172253,0.050291100961685556,0.7477594558297136,0.030287019212345254,0.7194961339409638,0.04752047686538711,0.8129161070808445,0.03459618133056671,0.8033388308542978,0.04784374543428643,0.0006730154956989409
0.08,0.7464267621331352,0.04138927356101625,0.7511957231472413,0.05001605673782299,0.7715399737692368,0.02492507336440506,0.6417392093620182,0.040086739425528345,0.7603351177006992,0.032211319790789984,0.7132374587681675,0.049632239469077695,0.8200735699730938,0.02728238753775013,0.8114739887646774,0.045644664449443734,0.0008995825223967074
0.09,0.7599291894481709,0.020524851702998437,0.7390846767375007,0.03558407593640763,0.7711868693985683,0.036936609922691405,0.6382885688518122,0.0469556148015629,0.7681018544614171,0.020029918338084096,0.7266956484978299,0.050132656319685706,0.8170110901302069,0.027325823333505566,0.8096591229355731,0.04615633389768867,0.0010808361437549213
0.1,0.7474614328725803,0.05242636108883841,0.7491741466087477,0.02960359436482893,0.750202367973609,0.04278254253318708,0.6469342593586361,0.04945000261293173,0.7568298131944484,0.013298787305351084,0.7093727581356727,0.04988646543311873,0.8177403137339081,0.029208055734744526,0.8041891441515231,0.04212750016877636,0.0013638592164495098
0.2,0.7656851543098322,0.008697129305972157,0.8253200457041588,0.02706949933842083,0.8081591250918164,0.020457261574406166,0.7161110074735627,0.02704293361814281,0.8032395154426425,0.018205962664819563,0.7974851053410907,0.025913196171212023,0.8497378131959099,0.014057010465574102,0.8667266145110706,0.01650700162396444,0.005442808539719798
0.3,0.7724124101051079,0.0018917137186541186,0.8426817874485216,0.020886907023960583,0.8161113159997541,0.010662842158122696,0.7433806626098716,0.02353915014107933,0.8296281271129141,0.016781401078521437,0.8360919540229885,0.028976304495423107,0.871534513491917,0.00544396820407762,0.8830260003687996,0.024656655287243732,0.012015480842086495
0.4,0.7694577232845294,0.008807252209008862,0.8545100274688642,0.03058304544054859,0.8237108968717497,0.02345705850812335,0.7819548897245113,0.018956478932181577,0.8523161852948234,0.011355460064529897,0.8620122943168786,0.017070214696386914,0.8815331893218123,0.008603211310572812,0.9013784436088221,0.012272245904538313,0.021451068950660384
0.5,0.7711305618513657,0.009603451708807699,0.8859190474770369,0.024714760625166737,0.829639784385065,0.016578182736909895,0.80437678933556,0.021569292231377445,0.8677953149230586,0.013611564201600096,0.8906044971967075,0.02514116713135173,0.8919276735655493,0.01054194080857008,0.917347981033043,0.013435551676171617,0.03323255433894429
0.6,0.7705931795298341,0.011279912861875062,0.906587138291818,0.013801233935188761,0.8403983714923609,0.013441819106976064,0.8263520553342382,0.016118691263381002,0.8789195814910477,0.014466280033947272,0.8979245283018867,0.023126115075484573,0.8946640108567177,0.009030972519321672,0.9280654905222606,0.010629467266063576,0.04802478123282175
0.7,0.7683685015206125,0.011503121762685154,0.9220430849390373,0.015661038208905236,0.8336132621690393,0.012801254891376502,0.8387482958653691,0.027209832519585406,0.889393245279478,0.01665690392369669,0.9273632966656917,0.0189604490133967,0.8974185465042472,0.015033821260421083,0.9448539273748876,0.013523435411116485,0.06557555453208339
0.8,0.7700797271835438,0.009588124361007038,0.9155942945234277,0.022999799285745814,0.8458902349771874,0.014615860293229017,0.8606160170666002,0.03125673145518037,0.9007684641616966,0.008263982532442983,0.9217513508463228,0.02420381113923467,0.9025459754901197,0.014560063553661266,0.9493343091608402,0.012257267352921528,0.08516394538620392
0.9,0.7794642589539936,0.01066591127060681,0.9237524351865728,0.0345919044769651,0.8516341975123632,0.012019973144154195,0.8668934512213398,0.03391709276083746,0.8974734002697439,0.016833824008621958,0.9251865727558819,0.040956648287915176,0.9080263749438033,0.013769840611221633,0.9527723662520605,0.013691763572415167,0.10808361437549216
