ratio_pair,best_feature,best_feature_std,node2vec,node2vec_std,collection_feature,collection_feature_std,line,line_std,struct2vec,struct2vec_std,deepwalk,deepwalk_std,sdne,sdne_std,ensemble,ensemble_std,ratio_all
0.01,0.6013573320739818,0.06471492053851097,0.579075087241641,0.03939092227134496,0.5811092809300337,0.0423288367714422,0.5107764976070092,0.01876867573648967,0.5561320652504699,0.026246236203758037,0.5553517739744427,0.0313673687816277,0.6104633008330139,0.02633486646936139,0.5963987071252466,0.03785326491766406,2.5115296993943428e-05
0.02,0.6133216662283534,0.05675252656865749,0.5931698025995968,0.02984912369795399,0.602029040253106,0.04597853399740819,0.5219415130577538,0.015336083441592784,0.5729962145663486,0.025626160121499368,0.5854896677584654,0.03185493982273692,0.6326806687865095,0.019808635855349817,0.6290729433141273,0.03676021124485471,8.6125465355337e-05
0.03,0.6261650024685499,0.02707669659978926,0.6162883470411209,0.03059710352054098,0.6196523203731275,0.024045564363686354,0.5289541608780128,0.01643966392118708,0.5792902297090938,0.023086561464768562,0.5928118473811044,0.0315126269127589,0.648159598768149,0.019190032486461218,0.645995750522095,0.03663635478920152,0.00017397344001778074
0.04,0.6237164486081533,0.037919994537382214,0.6369940959508525,0.028005805749849236,0.6258073622835374,0.02520634996912995,0.53059617554987,0.015421071540979539,0.5867415907674945,0.02379894913667727,0.6146850136478075,0.03078421735478479,0.6580696331816627,0.018402862759657,0.6662959959197013,0.03244713477077858,0.0003039951102961605
0.05,0.6274627422438287,0.027763035609386123,0.6410376384713398,0.01890688843700862,0.6297799517536743,0.025101512823125567,0.5374602681553446,0.011991482813384672,0.5891092177239474,0.011357230856913206,0.633053854152964,0.028114785317352866,0.6643501612958465,0.016698779622058416,0.6716554276476348,0.01981565233769209,0.00045652053119964436
0.06,0.6321679011277574,0.014101132613674943,0.6556197699624616,0.024588572853145408,0.6358754820486445,0.022715456690324255,0.5462507550159496,0.013791077617380704,0.5950221498047773,0.015228866986766069,0.6446508662055662,0.02549828923091897,0.6768938203246289,0.016118248246833354,0.676584235747622,0.035521524341843344,0.00065588709229316
0.07,0.6363776054792184,0.014379739365436477,0.6744933413882394,0.01992993222413879,0.6459422315019757,0.020189450449848816,0.5512944021077077,0.012971826151835997,0.6101948673394844,0.017972528328778277,0.6576732764591952,0.019872117481014865,0.688898554704757,0.015802509780948992,0.6993922887857036,0.0325628952438542,0.0008700338945379782
0.08,0.6362672073714595,0.013408758206998248,0.6808452686938222,0.015437541297367543,0.6472709119308404,0.018343114047420447,0.5637763964717195,0.015323633358326942,0.6122178563039686,0.01604655661379872,0.6687728924193256,0.019182838110966372,0.692968269769298,0.013257734475703305,0.7027027956265057,0.030057267361963517,0.0011384119575484804
0.09,0.6401015424917561,0.012835022228275181,0.6941043259815125,0.02279767851665961,0.6498003722478958,0.019820363555606322,0.5605933964304892,0.016710575060430978,0.6229101132710044,0.01679476272216762,0.684500642517122,0.026694576074472,0.6999238620429469,0.013330142322701504,0.7185306959657909,0.02493343916854736,0.0014484080680113348
0.1,0.637886184788127,0.015687660110976824,0.7064421812195482,0.02225703092901691,0.6585133212101429,0.011148006314725463,0.5758428283631049,0.011820829400563782,0.6328685483199876,0.012268270651726967,0.6988320516682718,0.021600645760723423,0.707464422263751,0.010282457521014652,0.7169322028103524,0.02104339494686445,0.0017894649108184698
0.2,0.6467846279535784,0.009944077448005103,0.7825344024184814,0.008277797215473877,0.6774096329432929,0.01098376425204466,0.6166844910358115,0.01406614534891174,0.6828521474400768,0.00638870893629056,0.7792945807708377,0.012838859280781127,0.7571807813493785,0.010149400066451233,0.8007687819508055,0.01854101796550235,0.0070242262599322135
0.3,0.6461189944238042,0.010556844474301138,0.8230206541505105,0.010713806832776085,0.6896136550609744,0.00911932265959027,0.6601524438737514,0.01124410590503556,0.7256736396325982,0.0122572356896573,0.8261263083308666,0.014021956010504641,0.7953205390872679,0.006989136096817501,0.8548296540834459,0.009577390888986917,0.015813746735567038
0.4,0.6511460683217458,0.003392936820849465,0.8551153257041617,0.008633008536004265,0.6966593752507969,0.00788756231731048,0.6910585256886431,0.0065515288871506126,0.755795686692006,0.011138509272303096,0.8595644586646707,0.010817681650457144,0.8226920690923463,0.007551842318413249,0.8822618907702543,0.010641900004750888,0.02797577374006778
0.5,0.6509190810850178,0.003177055329381524,0.8775404684014901,0.009122599097591366,0.7035028746438905,0.010517301813606366,0.7169555010492162,0.01268042449654148,0.7801648932704073,0.009328642390302526,0.8844550101940294,0.008692943897906563,0.8371677464061096,0.009310453441654334,0.9031843618009466,0.00970640210866156,0.04359926654442409
0.6,0.6495080953170874,0.0037291954505413215,0.8837447861601155,0.010545933776522468,0.7012239158111007,0.007996746248583047,0.7405588776678771,0.009160782870842205,0.7955292134921286,0.009835671285598271,0.8941938509166565,0.01244424901233974,0.8499246029287439,0.008454160793978283,0.9142814244400432,0.012385064652840411,0.06285464244040673
0.7,0.65185851202456,0.007284507073392861,0.9022594978322636,0.008530752544416867,0.7045216281622095,0.006260565892146911,0.7561642126982913,0.008477189448102612,0.8171798679112948,0.009646075525072963,0.9104013744145044,0.004750830660568405,0.864450469242712,0.004107569441857865,0.9287984591113565,0.0040118879136662065,0.08541179085403126
0.8,0.6523421270320977,0.011967490238644875,0.9095807002250144,0.007413754119810625,0.7047681336088952,0.01743481767129008,0.7849493205489748,0.01612983126052859,0.8342610541575137,0.012152748819121272,0.9215831329098989,0.004992718046472692,0.8737390687233481,0.007688142073742014,0.9411609926280388,0.004592978907954311,0.11166083236094906
0.9,0.649414985488601,0.009420359479084876,0.9222606041266739,0.010068240876899373,0.7071716194518591,0.016881404302122583,0.7864626122544078,0.02300662126432873,0.852080473684477,0.01296014051509941,0.9343154486039849,0.014230699510751765,0.8872281961799311,0.013154305248985483,0.950247597050784,0.009251901467115742,0.14115163638384182
