num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
452,207,368,
453,207,369,
454,207,369,
455,208,369,
456,209,369,
457,209,370,
458,209,371,
459,209,372,
460,209,373,
461,210,374,
462,211,374,
463,211,375,
464,211,375,
465,211,376,
466,211,376,
467,212,377,
468,212,377,
469,213,377,
470,213,378,
471,214,378,
472,215,378,
473,215,378,
474,215,378,
475,215,379,
476,215,379,
477,215,379,
478,216,380,
479,218,381,
480,218,382,
481,218,382,
482,218,382,
483,218,382,
484,219,382,
485,219,382,
486,219,382,
487,220,382,
488,220,382,
489,220,382,
490,220,382,
491,220,382,
492,220,382,
493,220,382,
494,220,382,
495,220,383,
496,222,383,
497,222,383,
498,223,383,
499,223,383,
500,223,383,
501,223,383,
502,223,383,
503,223,383,
504,223,385,
505,224,385,
506,224,385,
507,225,385,
508,225,385,
509,225,385,
510,225,385,
511,225,385,
512,225,385,
513,225,385,
514,225,385,
515,225,386,
516,225,387,
517,226,387,
518,227,388,
519,228,388,
520,229,388,
521,229,388,
522,229,388,
523,229,388,
524,229,388,
525,230,388,
526,231,388,
527,231,388,
528,231,389,
529,232,389,
530,232,390,
531,234,390,
532,234,390,
533,236,390,
534,236,390,
535,236,391,
536,237,391,
537,237,391,
538,237,392,
539,237,394,
540,237,394,
541,237,395,
542,237,396,
543,237,397,
544,237,397,
545,237,397,
546,237,397,
547,237,398,
548,237,398,
549,237,398,
550,237,398,
551,237,398,
552,237,398,
553,237,398,
554,237,399,
555,237,399,
556,237,399,
557,237,400,
558,237,400,
559,239,400,
560,239,400,
561,239,400,
562,239,400,
563,240,400,
564,240,401,
565,240,401,
566,241,401,
567,241,401,
568,242,401,
569,243,401,
570,243,401,
571,245,401,
572,245,401,
573,245,402,
574,245,402,
575,245,402,
576,245,402,
577,245,402,
578,247,402,
579,248,402,
580,248,402,
581,248,402,
582,248,402,
583,250,402,
584,250,402,
585,250,402,
586,250,403,
587,250,403,
588,250,403,
589,251,403,
590,251,403,
591,251,403,
592,251,403,
593,251,403,224.0
594,252,403,
595,252,404,
