num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
386,205,221,216.0
387,206,221,
388,207,221,
389,208,222,216.0
390,209,222,
391,210,222,217.0
392,211,222,217.0
393,211,222,
394,211,222,218.0
395,212,222,219.0
396,213,222,
397,213,222,
398,214,222,
399,214,222,
400,215,222,221.0
401,216,222,222.0
402,216,222,
403,217,222,
404,218,222,
405,219,223,222.0
406,219,223,223.0
407,220,224,223.0
408,221,224,223.0
409,221,224,223.0
410,222,224,224.0
411,223,225,
412,224,225,
413,225,225,225.0
